,id,tabuleiro,size,numero_regioes,tamanho_medio_regiao,dificuldade,dicas,tempo,nos_visitados,profundidade_maxima,total_podas,backtracks,resolvido,assign_from_singletons,hidden_single,naked_pairs,hidden_pairs,naked_triples,hidden_triples
6x6_Suguru-1480,Suguru-1480,6x6,36,8,4.5,3,6,0.02731964299982792,13,4,182,3,True,97,17,16,42,10,0
6x6_Suguru-1482,Suguru-1482,6x6,36,9,4.0,3,6,0.009671284999967611,4,3,50,0,True,32,6,4,5,3,0
6x6_Suguru-1499,Suguru-1499,6x6,36,8,4.5,3,6,0.019755208999868046,12,5,94,1,True,61,15,4,9,3,2
6x6_Suguru-1544,Suguru-1544,6x6,36,8,4.5,3,5,0.04008934700004829,22,6,233,7,True,150,27,6,19,31,0
6x6_Suguru-18,Suguru-18,6x6,36,8,4.5,3,6,0.031341570999757096,13,5,166,9,True,105,35,9,13,0,4
6x6_Suguru-125,Suguru-125,6x6,36,8,4.5,3,5,0.016776252999989083,8,5,70,1,True,40,15,10,5,0,0
6x6_Suguru-132,Suguru-132,6x6,36,8,4.5,3,8,0.013949099999990722,10,6,58,0,True,29,11,10,2,0,6
6x6_Suguru-135,Suguru-135,6x6,36,9,4.0,3,7,0.012191757999971742,7,3,106,1,True,52,21,3,18,10,2
6x6_Suguru-168,Suguru-168,6x6,36,8,4.5,3,8,0.013401606000115862,6,3,98,1,True,54,15,6,23,0,0
6x6_Suguru-175,Suguru-175,6x6,36,8,4.5,3,6,0.02173430199991344,11,4,183,1,True,108,25,11,20,6,13
6x6_Suguru-183,Suguru-183,6x6,36,8,4.5,3,4,0.025372761999733484,14,4,241,1,True,120,30,14,35,36,6
6x6_Suguru-305,Suguru-305,6x6,36,8,4.5,3,7,0.016923813999710546,11,5,61,1,True,30,6,7,12,2,4
6x6_Suguru-353,Suguru-353,6x6,36,8,4.5,3,7,0.006189736000123958,3,2,57,0,True,32,13,0,7,4,1
6x6_Suguru-364,Suguru-364,6x6,36,8,4.5,3,5,0.06515206800031592,24,3,913,9,True,431,111,94,167,101,9
6x6_Suguru-394,Suguru-394,6x6,36,8,4.5,3,6,0.032362310999815236,19,4,254,5,True,177,42,4,10,21,0
6x6_Suguru-436,Suguru-436,6x6,36,8,4.5,3,5,0.011214207999728387,7,3,78,1,True,66,8,2,2,0,0
6x6_Suguru-437,Suguru-437,6x6,36,8,4.5,3,4,0.016098240000246733,10,4,134,0,True,68,22,4,15,16,9
6x6_Suguru-477,Suguru-477,6x6,36,8,4.5,3,5,0.017759648999799538,10,5,144,2,True,101,21,7,9,6,0
6x6_Suguru-644,Suguru-644,6x6,36,8,4.5,3,7,0.009804472000269016,5,4,40,0,True,16,9,6,3,6,0
6x6_Suguru-669,Suguru-669,6x6,36,8,4.5,3,7,0.0058764919999703125,3,3,27,0,True,18,4,3,2,0,0
6x6_Suguru-727,Suguru-727,6x6,36,8,4.5,3,7,0.005693088000043645,3,1,48,0,True,36,10,0,1,1,0
6x6_Suguru-775,Suguru-775,6x6,36,8,4.5,3,6,0.006610374000047159,2,2,43,1,True,19,7,10,6,1,0
6x6_Suguru-821,Suguru-821,6x6,36,8,4.5,3,6,0.008052771000166103,1,1,37,0,True,20,7,3,4,3,0
6x6_Suguru-949,Suguru-949,6x6,36,9,4.0,3,3,0.019106848000319587,5,3,113,1,True,52,23,9,19,9,1
6x6_Suguru-1016,Suguru-1016,6x6,36,8,4.5,3,4,0.03267274099971473,14,3,243,2,True,139,38,15,27,18,6
6x6_Suguru-1172,Suguru-1172,6x6,36,8,4.5,3,8,0.025185453000176494,13,4,143,6,True,80,16,13,28,4,2
6x6_Suguru-1184,Suguru-1184,6x6,36,9,4.0,3,5,0.009855579000031867,6,4,71,0,True,34,10,22,4,1,0
6x6_Suguru-1197,Suguru-1197,6x6,36,8,4.5,3,5,0.017303318999893236,9,4,133,0,True,82,17,5,16,9,4
6x6_Suguru-1200,Suguru-1200,6x6,36,9,4.0,3,5,0.007174477999797091,5,3,37,0,True,22,9,0,3,0,3
6x6_Suguru-1220,Suguru-1220,6x6,36,8,4.5,3,7,0.01494935800019448,8,2,105,1,True,57,17,7,15,3,6
6x6_Suguru-1303,Suguru-1303,6x6,36,8,4.5,3,9,0.005994334000206436,3,2,34,0,True,21,7,5,1,0,0
6x6_Suguru-1393,Suguru-1393,6x6,36,8,4.5,3,7,0.019395335000353953,7,4,169,1,True,82,31,20,30,6,0
6x6_Suguru-1401,Suguru-1401,6x6,36,8,4.5,3,4,0.03825612299988279,23,4,233,7,True,121,29,3,10,26,44
6x6_Suguru-1430,Suguru-1430,6x6,36,9,4.0,3,5,0.01796494000018356,10,4,156,1,True,97,21,4,16,18,0
6x6_Suguru-1517,Suguru-1517,6x6,36,8,4.5,2,7,0.01680132399997092,9,6,87,1,True,49,13,5,7,12,1
6x6_Suguru-1564,Suguru-1564,6x6,36,9,4.0,3,4,0.007091192000189039,3,2,62,0,True,35,7,3,15,0,2
6x6_Suguru-1590,Suguru-1590,6x6,36,8,4.5,3,7,0.0075935820000267995,5,4,34,0,True,20,11,0,3,0,0
6x6_Suguru-63,Suguru-63,6x6,36,8,4.5,3,6,0.011966106000272703,6,4,42,0,True,26,8,2,3,0,3
6x6_Suguru-88,Suguru-88,6x6,36,8,4.5,3,8,0.007563427000150114,4,2,54,0,True,34,10,3,7,0,0
6x6_Suguru-103,Suguru-103,6x6,36,8,4.5,3,6,0.015334156999870174,7,4,47,1,True,28,12,4,3,0,0
6x6_Suguru-129,Suguru-129,6x6,36,8,4.5,3,8,0.03800492899972596,19,4,163,6,True,115,15,8,25,0,0
6x6_Suguru-150,Suguru-150,6x6,36,8,4.5,3,6,0.017586389999905805,11,4,78,0,True,47,10,3,5,8,5
6x6_Suguru-283,Suguru-283,6x6,36,8,4.5,3,5,0.02804239699980826,13,5,136,4,True,75,30,9,15,4,3
6x6_Suguru-298,Suguru-298,6x6,36,9,4.0,3,5,0.017900300999826868,10,4,143,1,True,92,18,0,16,11,6
6x6_Suguru-320,Suguru-320,6x6,36,9,4.0,3,5,0.030853133000164235,15,4,209,4,True,102,33,28,38,8,0
6x6_Suguru-330,Suguru-330,6x6,36,8,4.5,3,4,0.023987317999853985,15,4,221,1,True,139,19,0,33,26,4
6x6_Suguru-381,Suguru-381,6x6,36,8,4.5,3,6,0.029559573999904387,12,3,271,3,True,150,47,9,39,17,9
6x6_Suguru-494,Suguru-494,6x6,36,8,4.5,3,5,0.02122468100014885,14,4,113,4,True,70,32,4,7,0,0
6x6_Suguru-608,Suguru-608,6x6,36,8,4.5,3,5,0.03604605400005312,13,4,286,8,True,167,52,12,14,41,0
6x6_Suguru-741,Suguru-741,6x6,36,9,4.0,3,5,0.01975760100003754,11,3,219,0,True,129,30,17,20,23,0
6x6_Suguru-850,Suguru-850,6x6,36,8,4.5,3,7,0.02083653499994398,10,4,115,2,True,61,16,13,13,8,4
6x6_Suguru-876,Suguru-876,6x6,36,8,4.5,3,6,0.017561386000124912,9,4,112,2,True,71,9,6,24,2,0
6x6_Suguru-918,Suguru-918,6x6,36,8,4.5,3,6,0.01895628200009014,11,5,121,1,True,80,14,7,11,8,1
6x6_Suguru-981,Suguru-981,6x6,36,8,4.5,3,5,0.017671239000264904,8,4,141,1,True,81,16,20,15,0,9
6x6_Suguru-991,Suguru-991,6x6,36,9,4.0,3,4,0.027467027000056987,16,6,199,1,True,96,25,31,23,20,4
6x6_Suguru-1137,Suguru-1137,6x6,36,8,4.5,3,7,0.011773064999943017,6,3,69,0,True,47,12,3,5,2,0
6x6_Suguru-1175,Suguru-1175,6x6,36,8,4.5,3,6,0.008685148000040499,6,4,41,0,True,27,6,5,3,0,0
6x6_Suguru-1193,Suguru-1193,6x6,36,8,4.5,3,7,0.013461828999879799,7,5,53,0,True,31,13,0,6,3,0
6x6_Suguru-1216,Suguru-1216,6x6,36,8,4.5,3,7,0.01031731300008687,6,3,61,1,True,46,7,4,2,2,0
6x6_Suguru-1226,Suguru-1226,6x6,36,8,4.5,3,4,0.03540988100030518,17,4,306,3,True,168,44,14,10,62,8
6x6_Suguru-1238,Suguru-1238,6x6,36,8,4.5,3,6,0.018946509000215883,10,3,199,1,True,108,31,15,22,18,5
6x6_Suguru-1314,Suguru-1314,6x6,36,9,4.0,3,5,0.09144641100010631,58,7,605,20,True,367,70,68,80,20,0
6x6_Suguru-1320,Suguru-1320,6x6,36,8,4.5,3,8,0.022188713000105054,11,4,139,3,True,71,23,28,15,0,2
6x6_Suguru-1403,Suguru-1403,6x6,36,8,4.5,3,5,0.04293616800032396,21,4,227,8,True,136,42,3,28,13,5
6x6_Suguru-1438,Suguru-1438,6x6,36,8,4.5,3,5,0.00970603999985542,5,4,24,0,True,15,7,1,1,0,0
6x6_Suguru-1491,Suguru-1491,6x6,36,8,4.5,3,7,0.008461682000415749,6,4,44,0,True,26,10,4,1,3,0
6x6_Suguru-1531,Suguru-1531,6x6,36,8,4.5,3,5,0.006835969999883673,4,2,57,0,True,36,10,2,6,0,3
6x6_Suguru-1537,Suguru-1537,6x6,36,8,4.5,3,6,0.03417553400004181,18,5,181,6,True,129,32,3,14,3,0
6x6_Suguru-95,Suguru-95,6x6,36,9,4.0,3,3,0.034476473000268015,12,4,291,5,True,166,50,15,50,1,9
6x6_Suguru-208,Suguru-208,6x6,36,8,4.5,3,3,0.05783370300014212,27,4,388,8,True,198,50,12,49,70,9
6x6_Suguru-249,Suguru-249,6x6,36,8,4.5,3,5,0.038475783999729174,16,3,386,3,True,225,49,38,44,13,17
6x6_Suguru-251,Suguru-251,6x6,36,8,4.5,3,6,0.02315439799986052,12,4,170,2,True,81,39,14,26,4,6
6x6_Suguru-258,Suguru-258,6x6,36,9,4.0,3,5,0.0066403440000613045,3,2,58,0,True,33,9,0,10,4,2
6x6_Suguru-295,Suguru-295,6x6,36,8,4.5,3,5,0.06613887100002103,41,6,359,18,True,261,45,33,15,5,0
6x6_Suguru-453,Suguru-453,6x6,36,8,4.5,3,5,0.009577942999840161,5,4,60,0,True,29,12,8,2,0,9
6x6_Suguru-472,Suguru-472,6x6,36,8,4.5,3,8,0.009425852999811468,5,3,46,1,True,25,9,5,6,1,0
6x6_Suguru-592,Suguru-592,6x6,36,8,4.5,3,7,0.02346173300020382,13,4,130,2,True,80,23,4,7,11,5
6x6_Suguru-626,Suguru-626,6x6,36,8,4.5,3,6,0.007068247000006522,4,3,29,0,True,21,4,1,3,0,0
6x6_Suguru-697,Suguru-697,6x6,36,8,4.5,3,6,0.007097153999893635,4,3,48,0,True,22,7,2,8,0,9
6x6_Suguru-709,Suguru-709,6x6,36,8,4.5,3,6,0.009556670000165468,3,2,66,1,True,31,13,2,9,2,9
6x6_Suguru-755,Suguru-755,6x6,36,8,4.5,3,5,0.03572126700009903,12,3,154,6,True,85,31,4,16,12,6
6x6_Suguru-756,Suguru-756,6x6,36,8,4.5,3,8,0.009394730999702006,3,2,85,2,True,31,10,17,8,2,17
6x6_Suguru-802,Suguru-802,6x6,36,8,4.5,3,6,0.019431577999966976,10,4,122,1,True,77,20,3,9,12,1
6x6_Suguru-873,Suguru-873,6x6,36,8,4.5,3,7,0.02135344599992095,11,5,153,1,True,92,22,25,10,3,1
6x6_Suguru-902,Suguru-902,6x6,36,8,4.5,3,6,0.005525583000235201,2,2,34,0,True,19,6,4,3,2,0
6x6_Suguru-908,Suguru-908,6x6,36,8,4.5,3,6,0.021971699000005174,14,3,104,1,True,61,6,17,17,3,0
6x6_Suguru-917,Suguru-917,6x6,36,8,4.5,3,6,0.010659412000222801,6,3,77,1,True,27,10,8,4,0,28
6x6_Suguru-977,Suguru-977,6x6,36,8,4.5,3,5,0.030716999000105716,11,4,248,1,True,133,44,14,26,27,4
6x6_Suguru-1091,Suguru-1091,6x6,36,8,4.5,3,6,0.0057525090001036006,3,2,37,0,True,21,5,7,1,0,3
6x6_Suguru-1100,Suguru-1100,6x6,36,8,4.5,3,4,0.011607018999711727,6,5,30,0,True,21,8,0,1,0,0
6x6_Suguru-1117,Suguru-1117,6x6,36,8,4.5,3,4,0.023651716000131273,8,4,94,3,True,53,21,2,18,0,0
6x6_Suguru-1202,Suguru-1202,6x6,36,8,4.5,3,6,0.02288741199981814,15,5,190,2,True,98,22,11,43,10,6
6x6_Suguru-1250,Suguru-1250,6x6,36,8,4.5,3,6,0.08047785100006877,39,4,711,15,True,416,70,62,88,22,53
6x6_Suguru-1275,Suguru-1275,6x6,36,9,4.0,3,5,0.005019025999899895,2,2,29,0,True,17,9,0,3,0,0
6x6_Suguru-1369,Suguru-1369,6x6,36,8,4.5,3,7,0.016173146000255656,8,3,110,1,True,50,21,10,19,2,8
6x6_Suguru-1414,Suguru-1414,6x6,36,8,4.5,3,9,0.018910292999862577,12,3,149,1,True,90,24,9,16,7,3
6x6_Suguru-37,Suguru-37,6x6,36,8,4.5,3,7,0.00745120900000984,4,4,26,0,True,16,5,4,1,0,0
6x6_Suguru-78,Suguru-78,6x6,36,8,4.5,3,4,0.10083700199993473,60,6,363,20,True,251,48,34,20,10,0
6x6_Suguru-158,Suguru-158,6x6,36,8,4.5,3,7,0.011202978000255825,5,3,82,0,True,49,12,9,10,2,0
6x6_Suguru-189,Suguru-189,6x6,36,8,4.5,3,5,0.006453254999996716,2,2,33,1,True,17,10,0,6,0,0
6x6_Suguru-235,Suguru-235,6x6,36,9,4.0,3,4,0.022427775999858568,10,5,72,3,True,54,13,4,1,0,0
6x6_Suguru-322,Suguru-322,6x6,36,8,4.5,3,6,0.023580701999890152,10,4,159,3,True,116,17,9,11,6,0
6x6_Suguru-475,Suguru-475,6x6,36,8,4.5,3,6,0.005465166000249155,3,2,43,0,True,26,8,3,6,0,0
6x6_Suguru-503,Suguru-503,6x6,36,8,4.5,3,6,0.011982175999946776,8,3,80,0,True,47,8,2,17,6,0
6x6_Suguru-509,Suguru-509,6x6,36,8,4.5,3,4,0.053019599999970524,28,5,410,8,True,277,46,17,42,26,2
6x6_Suguru-676,Suguru-676,6x6,36,8,4.5,3,5,0.0126883610000732,8,5,43,0,True,23,9,2,1,8,0
6x6_Suguru-704,Suguru-704,6x6,36,8,4.5,3,5,0.023792375000084576,10,4,216,1,True,107,26,14,24,28,17
6x6_Suguru-783,Suguru-783,6x6,36,8,4.5,3,4,0.007760680999581382,4,2,72,0,True,36,19,4,11,0,2
6x6_Suguru-787,Suguru-787,6x6,36,8,4.5,3,8,0.0175258300000678,7,4,83,3,True,49,16,5,8,5,0
6x6_Suguru-975,Suguru-975,6x6,36,8,4.5,3,8,0.029163816000163933,14,5,220,5,True,105,38,23,27,27,0
6x6_Suguru-1074,Suguru-1074,6x6,36,8,4.5,3,7,0.01770080300002519,10,5,83,2,True,45,14,6,12,6,0
6x6_Suguru-1080,Suguru-1080,6x6,36,8,4.5,3,8,0.004887154999778431,2,2,27,0,True,22,2,0,3,0,0
6x6_Suguru-1129,Suguru-1129,6x6,36,8,4.5,3,7,0.007168574999923294,4,3,46,0,True,31,6,2,6,1,0
6x6_Suguru-1196,Suguru-1196,6x6,36,8,4.5,3,7,0.013930289000199991,8,4,104,1,True,65,16,4,14,5,0
6x6_Suguru-1214,Suguru-1214,6x6,36,8,4.5,3,7,0.028968568999971467,11,3,223,4,True,163,19,10,28,3,0
6x6_Suguru-1229,Suguru-1229,6x6,36,8,4.5,2,6,0.017293289999997796,9,5,93,2,True,55,10,22,6,0,0
6x6_Suguru-1236,Suguru-1236,6x6,36,8,4.5,3,7,0.03409387900001093,14,4,164,9,True,116,29,6,4,9,0
6x6_Suguru-1384,Suguru-1384,6x6,36,8,4.5,3,6,0.023038053000163927,13,3,122,1,True,72,18,6,9,8,9
6x6_Suguru-1478,Suguru-1478,6x6,36,9,4.0,3,5,0.01737706200037792,8,4,138,1,True,90,20,7,4,17,0
6x6_Suguru-1504,Suguru-1504,6x6,36,8,4.5,3,8,0.0056189639999502106,2,2,32,0,True,17,7,0,7,1,0
6x6_Suguru-35,Suguru-35,6x6,36,8,4.5,3,6,0.013858623000032821,7,4,116,0,True,62,16,0,5,33,0
6x6_Suguru-56,Suguru-56,6x6,36,8,4.5,3,6,0.02941928200016264,15,4,187,4,True,114,27,14,26,6,0
6x6_Suguru-69,Suguru-69,6x6,36,8,4.5,3,4,0.009902562999741349,6,4,37,0,True,24,8,0,5,0,0
6x6_Suguru-301,Suguru-301,6x6,36,8,4.5,3,5,0.013866361000054894,9,6,53,0,True,36,10,0,1,6,0
6x6_Suguru-313,Suguru-313,6x6,36,9,4.0,3,3,0.050270406999970874,35,6,221,10,True,140,58,3,20,0,0
6x6_Suguru-363,Suguru-363,6x6,36,9,4.0,3,5,0.0065083330000561546,4,3,42,0,True,23,4,7,8,0,0
6x6_Suguru-365,Suguru-365,6x6,36,8,4.5,3,6,0.020269431000087934,12,5,111,3,True,59,19,13,18,2,0
6x6_Suguru-369,Suguru-369,6x6,36,8,4.5,3,5,0.019281503000001976,9,4,112,1,True,60,17,2,7,2,24
6x6_Suguru-698,Suguru-698,6x6,36,8,4.5,3,4,0.013394297000104416,6,2,112,1,True,56,17,6,19,8,6
6x6_Suguru-705,Suguru-705,6x6,36,8,4.5,3,6,0.0080929069999911,4,3,37,0,True,21,8,0,7,1,0
6x6_Suguru-746,Suguru-746,6x6,36,8,4.5,3,6,0.010051453000414767,5,3,39,1,True,29,4,4,2,0,0
6x6_Suguru-748,Suguru-748,6x6,36,8,4.5,3,5,0.012280474999897706,6,4,76,0,True,38,12,8,18,0,0
6x6_Suguru-862,Suguru-862,6x6,36,8,4.5,3,5,0.020561374999942927,11,4,103,1,True,39,23,6,13,0,22
6x6_Suguru-974,Suguru-974,6x6,36,8,4.5,3,4,0.05575411500012706,20,4,621,4,True,245,54,72,85,89,76
6x6_Suguru-1039,Suguru-1039,6x6,36,8,4.5,3,6,0.010422157999983028,4,3,110,1,True,61,12,12,15,10,0
6x6_Suguru-1159,Suguru-1159,6x6,36,8,4.5,3,6,0.03976866999983031,21,4,377,2,True,196,59,28,27,64,3
6x6_Suguru-1171,Suguru-1171,6x6,36,8,4.5,2,5,0.007714141000178643,5,3,64,0,True,35,12,7,9,0,1
6x6_Suguru-1204,Suguru-1204,6x6,36,9,4.0,3,5,0.07520456999964154,46,5,505,10,True,258,52,46,58,83,8
6x6_Suguru-1206,Suguru-1206,6x6,36,8,4.5,3,6,0.010582196000086697,5,3,62,1,True,44,7,6,5,0,0
6x6_Suguru-1412,Suguru-1412,6x6,36,8,4.5,3,4,0.019139503000133118,12,5,109,0,True,46,14,9,17,1,22
6x6_Suguru-1417,Suguru-1417,6x6,36,8,4.5,3,5,0.019174362000285328,9,4,93,3,True,48,24,1,15,1,4
6x6_Suguru-1584,Suguru-1584,6x6,36,8,4.5,3,8,0.016737413000100787,9,4,82,1,True,56,8,0,3,15,0
6x6_Suguru-164,Suguru-164,6x6,36,8,4.5,3,6,0.02622151199966538,12,4,158,2,True,91,18,23,16,10,0
6x6_Suguru-186,Suguru-186,6x6,36,8,4.5,3,6,0.014079418999699556,9,3,94,0,True,61,11,0,7,15,0
6x6_Suguru-246,Suguru-246,6x6,36,9,4.0,3,4,0.006423766999887448,3,2,49,0,True,30,5,0,8,1,5
6x6_Suguru-420,Suguru-420,6x6,36,8,4.5,3,6,0.008265346999905887,5,3,51,0,True,29,6,6,6,4,0
6x6_Suguru-551,Suguru-551,6x6,36,8,4.5,3,4,0.033421999999973195,18,5,279,2,True,145,28,31,32,40,3
6x6_Suguru-643,Suguru-643,6x6,36,8,4.5,3,7,0.019108909999886237,11,5,138,1,True,74,16,8,20,0,20
6x6_Suguru-717,Suguru-717,6x6,36,8,4.5,3,6,0.011337541999637324,6,3,79,1,True,56,9,2,7,5,0
6x6_Suguru-726,Suguru-726,6x6,36,9,4.0,3,7,0.017502763999800663,11,4,120,1,True,86,22,6,6,0,0
6x6_Suguru-780,Suguru-780,6x6,36,8,4.5,3,6,0.020739569999932428,11,3,176,2,True,81,26,18,29,3,19
6x6_Suguru-886,Suguru-886,6x6,36,8,4.5,3,5,0.010263508999742044,4,4,37,1,True,19,9,2,1,0,6
6x6_Suguru-1114,Suguru-1114,6x6,36,9,4.0,3,5,0.007114797000213002,4,3,52,0,True,22,7,15,7,1,0
6x6_Suguru-1128,Suguru-1128,6x6,36,8,4.5,3,4,0.2023276380000425,100,7,1659,41,True,864,160,225,137,145,128
6x6_Suguru-1163,Suguru-1163,6x6,36,8,4.5,3,7,0.007657025999833422,4,2,82,0,True,52,9,4,15,0,2
6x6_Suguru-1287,Suguru-1287,6x6,36,8,4.5,3,5,0.011260452999977133,6,3,64,0,True,38,10,0,11,4,1
6x6_Suguru-1378,Suguru-1378,6x6,36,8,4.5,3,5,0.011718581999957678,7,4,52,0,True,33,12,2,0,5,0
6x6_Suguru-1426,Suguru-1426,6x6,36,8,4.5,3,5,0.010146015999907831,6,4,42,0,True,31,4,2,0,5,0
6x6_Suguru-1498,Suguru-1498,6x6,36,8,4.5,3,6,0.005089494999992894,2,2,32,0,True,18,8,3,3,0,0
6x6_Suguru-43,Suguru-43,6x6,36,8,4.5,3,4,0.04088483299983636,22,6,180,7,True,62,31,46,37,2,2
6x6_Suguru-187,Suguru-187,6x6,36,8,4.5,3,8,0.01085004000015033,7,4,52,0,True,37,4,10,1,0,0
6x6_Suguru-237,Suguru-237,6x6,36,9,4.0,3,4,0.05479837299981227,26,4,423,9,True,267,54,5,51,38,8
6x6_Suguru-328,Suguru-328,6x6,36,8,4.5,3,6,0.015282208999906288,9,4,71,1,True,37,20,4,7,3,0
6x6_Suguru-525,Suguru-525,6x6,36,8,4.5,3,6,0.016408926000167412,10,3,117,1,True,55,23,9,27,3,0
6x6_Suguru-533,Suguru-533,6x6,36,8,4.5,3,4,0.01752862000012101,8,3,134,1,True,62,12,20,14,23,3
6x6_Suguru-633,Suguru-633,6x6,36,8,4.5,3,9,0.00956067900006019,7,4,35,0,True,26,5,1,3,0,0
6x6_Suguru-652,Suguru-652,6x6,36,8,4.5,3,5,0.014516523000111192,7,4,105,0,True,61,14,12,12,5,1
6x6_Suguru-692,Suguru-692,6x6,36,9,4.0,3,6,0.016125458999795228,10,4,129,0,True,60,17,12,22,18,0
6x6_Suguru-734,Suguru-734,6x6,36,8,4.5,3,6,0.057072294000136026,30,5,300,13,True,174,38,16,42,23,7
6x6_Suguru-779,Suguru-779,6x6,36,8,4.5,3,6,0.027611179999894375,16,4,183,3,True,79,30,24,34,12,4
6x6_Suguru-1014,Suguru-1014,6x6,36,8,4.5,3,8,0.013602130999970541,8,5,44,1,True,29,8,2,5,0,0
6x6_Suguru-1054,Suguru-1054,6x6,36,8,4.5,3,5,0.013198914999975386,7,3,57,1,True,32,13,10,2,0,0
6x6_Suguru-1087,Suguru-1087,6x6,36,8,4.5,3,5,0.01080413599993335,5,3,71,1,True,46,11,0,7,7,0
6x6_Suguru-1115,Suguru-1115,6x6,36,8,4.5,3,6,0.03693472599979941,20,5,232,9,True,167,26,7,19,13,0
6x6_Suguru-1116,Suguru-1116,6x6,36,8,4.5,2,5,0.01163127900008476,4,3,74,1,True,29,15,17,8,2,3
6x6_Suguru-1312,Suguru-1312,6x6,36,8,4.5,3,6,0.011092294999798469,4,2,79,1,True,58,14,4,3,0,0
6x6_Suguru-1528,Suguru-1528,6x6,36,8,4.5,3,7,0.015087186000073416,7,3,108,2,True,63,15,10,14,6,0
6x6_Suguru-1557,Suguru-1557,6x6,36,8,4.5,3,6,0.030348877999585966,17,5,154,3,True,67,28,12,34,5,8
6x6_Suguru-196,Suguru-196,6x6,36,8,4.5,3,8,0.01668683099978807,10,4,72,1,True,64,4,4,0,0,0
6x6_Suguru-200,Suguru-200,6x6,36,9,4.0,3,3,0.11970222299987654,63,5,726,31,True,428,120,55,85,34,4
6x6_Suguru-470,Suguru-470,6x6,36,8,4.5,3,6,0.024042741999892314,12,3,233,1,True,152,26,16,29,7,3
6x6_Suguru-684,Suguru-684,6x6,36,8,4.5,3,5,0.03304435700010799,15,3,315,3,True,181,58,18,41,17,0
6x6_Suguru-701,Suguru-701,6x6,36,8,4.5,3,6,0.010517559000163601,6,5,44,0,True,23,9,12,0,0,0
6x6_Suguru-790,Suguru-790,6x6,36,8,4.5,3,6,0.019476068999665586,12,5,142,1,True,59,18,31,28,6,0
6x6_Suguru-927,Suguru-927,6x6,36,9,4.0,3,5,0.015107591999822034,7,3,90,1,True,64,13,0,7,4,2
6x6_Suguru-1021,Suguru-1021,6x6,36,8,4.5,3,9,0.008451729000171326,5,3,89,0,True,52,12,0,9,11,5
6x6_Suguru-1057,Suguru-1057,6x6,36,8,4.5,3,5,0.007533442999829276,3,1,70,0,True,41,15,3,5,6,0
6x6_Suguru-1152,Suguru-1152,6x6,36,8,4.5,3,7,0.008902515000045241,4,3,75,1,True,39,7,20,3,6,0
6x6_Suguru-1342,Suguru-1342,6x6,36,8,4.5,3,5,0.034269790000053035,11,5,138,2,True,80,21,14,15,8,0
6x6_Suguru-1372,Suguru-1372,6x6,36,8,4.5,3,6,0.019253886000115017,9,4,101,2,True,75,8,0,8,9,1
6x6_Suguru-1595,Suguru-1595,6x6,36,8,4.5,3,5,0.009211063999828184,5,4,28,0,True,20,5,2,1,0,0
6x6_Suguru-469,Suguru-469,6x6,36,8,4.5,3,6,0.007210979999854317,4,3,50,0,True,34,6,2,7,1,0
6x6_Suguru-929,Suguru-929,6x6,36,9,4.0,3,3,0.024409151000327256,14,5,192,3,True,113,25,20,20,11,3
6x6_Suguru-1011,Suguru-1011,6x6,36,8,4.5,3,6,0.011467087999790238,7,5,70,0,True,33,13,7,5,3,9
6x6_Suguru-1013,Suguru-1013,6x6,36,8,4.5,3,6,0.014729631000136578,7,3,104,0,True,58,15,10,12,6,3
6x6_Suguru-1043,Suguru-1043,6x6,36,8,4.5,3,6,0.00886492100016767,4,2,50,0,True,30,8,2,10,0,0
6x6_Suguru-1389,Suguru-1389,6x6,36,9,4.0,3,6,0.01681630699977177,9,3,122,2,True,71,19,1,25,6,0
6x6_Suguru-212,Suguru-212,6x6,36,8,4.5,3,6,0.019371785999737767,8,3,160,2,True,95,19,10,18,6,12
6x6_Suguru-282,Suguru-282,6x6,36,9,4.0,3,5,0.00752448799994454,5,5,26,0,True,15,6,1,4,0,0
6x6_Suguru-372,Suguru-372,6x6,36,8,4.5,3,5,0.024270212999908836,11,3,223,1,True,127,39,14,29,14,0
6x6_Suguru-462,Suguru-462,6x6,36,8,4.5,3,6,0.015012423999905877,8,3,104,2,True,47,17,11,15,4,10
6x6_Suguru-589,Suguru-589,6x6,36,8,4.5,3,3,0.015538402999936807,7,3,96,2,True,55,24,6,11,0,0
6x6_Suguru-634,Suguru-634,6x6,36,8,4.5,3,4,0.011835976999918785,7,6,25,0,True,16,5,1,3,0,0
6x6_Suguru-636,Suguru-636,6x6,36,8,4.5,3,5,0.0511278509998192,26,4,457,5,True,235,92,41,62,22,5
6x6_Suguru-953,Suguru-953,6x6,36,8,4.5,3,5,0.029790341000079934,16,5,171,5,True,87,40,26,14,1,3
6x6_Suguru-1445,Suguru-1445,6x6,36,8,4.5,3,5,0.018140018999929453,10,5,123,0,True,73,21,5,7,11,6
6x6_Suguru-55,Suguru-55,6x6,36,9,4.0,3,4,0.014186191999669973,8,3,144,0,True,76,23,5,21,11,8
6x6_Suguru-587,Suguru-587,6x6,36,8,4.5,3,4,0.008523853999577113,5,4,32,0,True,16,11,0,2,0,3
6x6_Suguru-737,Suguru-737,6x6,36,8,4.5,3,6,0.007576550000067073,3,2,44,0,True,28,6,2,6,2,0
6x6_Suguru-360,Suguru-360,6x6,36,8,4.5,3,7,0.008437048999894614,4,3,56,0,True,32,8,2,10,4,0
