,id,tabuleiro,size,numero_regioes,tamanho_medio_regiao,dificuldade,dicas,tempo,nos_visitados,profundidade_maxima,total_podas,backtracks,resolvido,assign_from_singletons,hidden_single,naked_pairs,hidden_pairs,naked_triples,hidden_triples
15x10n=6_Suguru-114,Suguru-114,15x10n=6,150,27,5.555555555555555,3,37,27.228934737999225,2725,23,21784,1720,True,15428,1363,3076,835,904,178
15x10n=6_Suguru-142,Suguru-142,15x10n=6,150,27,5.555555555555555,3,36,18.471054941999682,1433,35,21258,917,True,9730,1987,6248,1858,1175,260
15x10n=6_Suguru-165,Suguru-165,15x10n=6,150,27,5.555555555555555,4,41,0.8370825580004748,78,10,862,39,True,561,104,72,115,8,2
15x10n=6_Suguru-243,Suguru-243,15x10n=6,150,27,5.555555555555555,3,40,1.1208467409996956,103,14,1167,60,True,862,155,26,102,4,18
15x10n=6_Suguru-553,Suguru-553,15x10n=6,150,27,5.555555555555555,4,42,0.17862527600027533,17,9,251,4,True,166,39,14,28,4,0
15x10n=6_Suguru-573,Suguru-573,15x10n=6,150,26,5.769230769230769,4,42,43.27444935299991,3036,25,53002,2018,True,29190,6435,8213,6621,2355,188
15x10n=6_Suguru-613,Suguru-613,15x10n=6,150,26,5.769230769230769,3,38,28.69821766000041,2643,31,23936,1700,True,17771,2495,1184,1517,861,108
15x10n=6_Suguru-642,Suguru-642,15x10n=6,150,27,5.555555555555555,3,37,0.683506381999905,73,18,608,34,True,408,71,46,47,32,4
15x10n=6_Suguru-664,Suguru-664,15x10n=6,150,26,5.769230769230769,3,41,0.8061315869999817,79,21,1139,31,True,539,135,219,182,58,6
15x10n=6_Suguru-667,Suguru-667,15x10n=6,150,27,5.555555555555555,3,39,12.679513570000381,1005,31,18088,642,True,9983,1873,1064,2114,2616,438
15x10n=6_Suguru-776,Suguru-776,15x10n=6,150,26,5.769230769230769,4,41,0.2751680219998889,26,14,365,5,True,230,45,43,31,16,0
15x10n=6_Suguru-65,Suguru-65,15x10n=6,150,26,5.769230769230769,3,42,8.513286229000187,750,26,10000,477,True,5493,1174,555,1034,1408,336
15x10n=6_Suguru-78,Suguru-78,15x10n=6,150,26,5.769230769230769,3,38,1.4176086279994706,127,19,1898,68,True,1274,181,101,196,136,10
15x10n=6_Suguru-182,Suguru-182,15x10n=6,150,26,5.769230769230769,3,45,1.4286975089999032,121,14,1679,70,True,1021,169,139,67,245,38
15x10n=6_Suguru-342,Suguru-342,15x10n=6,150,27,5.555555555555555,3,40,2.9400035059998118,308,21,3892,182,True,2641,424,261,362,174,30
15x10n=6_Suguru-368,Suguru-368,15x10n=6,150,26,5.769230769230769,3,42,8.445395900000221,647,26,13416,408,True,6156,851,4007,1365,953,84
15x10n=6_Suguru-665,Suguru-665,15x10n=6,150,28,5.357142857142857,3,32,9.530602722000367,912,35,8185,579,True,5227,996,706,666,496,94
15x10n=6_Suguru-713,Suguru-713,15x10n=6,150,28,5.357142857142857,3,39,0.41594555899973784,45,16,580,14,True,350,81,56,55,36,2
15x10n=6_Suguru-749,Suguru-749,15x10n=6,150,26,5.769230769230769,3,42,159.2240400820001,13653,28,133915,9518,True,87688,12261,20837,7127,4848,1154
15x10n=6_Suguru-763,Suguru-763,15x10n=6,150,26,5.769230769230769,3,43,0.3091371150003397,26,14,389,4,True,239,55,27,42,26,0
15x10n=6_Suguru-31,Suguru-31,15x10n=6,150,27,5.555555555555555,4,40,0.3674518509997142,32,13,429,11,True,284,54,27,48,12,4
15x10n=6_Suguru-145,Suguru-145,15x10n=6,150,27,5.555555555555555,3,43,0.9502936049993878,67,13,809,34,True,512,115,37,83,51,11
15x10n=6_Suguru-218,Suguru-218,15x10n=6,150,26,5.769230769230769,3,39,0.8600661090003996,87,25,946,36,True,549,101,172,81,41,2
15x10n=6_Suguru-437,Suguru-437,15x10n=6,150,26,5.769230769230769,3,42,4.627127554000253,335,22,5515,193,True,2856,741,422,812,351,333
15x10n=6_Suguru-523,Suguru-523,15x10n=6,150,27,5.555555555555555,3,41,1.5105083269991155,109,26,2084,54,True,1010,231,168,522,137,16
15x10n=6_Suguru-563,Suguru-563,15x10n=6,150,25,6.0,3,49,28.131093668000176,2190,25,30811,1451,True,18247,3438,3906,3902,1076,242
15x10n=6_Suguru-593,Suguru-593,15x10n=6,150,26,5.769230769230769,3,38,1223.1407536850002,88019,32,2030796,57002,True,1220075,236181,161989,334349,70765,7437
15x10n=6_Suguru-673,Suguru-673,15x10n=6,150,26,5.769230769230769,3,38,1.2943214919996535,126,21,1230,64,True,821,125,59,90,105,30
15x10n=6_Suguru-761,Suguru-761,15x10n=6,150,27,5.555555555555555,4,41,7.237004082999192,637,23,9459,392,True,4119,672,1871,2186,454,157
15x10n=6_Suguru-199,Suguru-199,15x10n=6,150,27,5.555555555555555,3,38,7.160711200000151,558,15,9917,333,True,5259,904,1704,1206,693,151
15x10n=6_Suguru-410,Suguru-410,15x10n=6,150,27,5.555555555555555,3,38,41.87328786800026,2423,28,59744,1734,True,38730,7353,3333,9758,433,137
15x10n=6_Suguru-424,Suguru-424,15x10n=6,150,26,5.769230769230769,3,39,4.714552764000473,352,22,7407,230,True,4350,860,722,742,583,150
15x10n=6_Suguru-462,Suguru-462,15x10n=6,150,26,5.769230769230769,3,39,0.5162472690008144,47,16,932,18,True,336,78,317,111,68,22
15x10n=6_Suguru-576,Suguru-576,15x10n=6,150,26,5.769230769230769,3,39,7.096778150998944,546,24,9569,351,True,5556,974,706,1077,1080,176
15x10n=6_Suguru-632,Suguru-632,15x10n=6,150,26,5.769230769230769,3,38,19.349360190999505,1558,27,33954,1005,True,21071,3814,3459,4191,1255,164
15x10n=6_Suguru-656,Suguru-656,15x10n=6,150,26,5.769230769230769,3,43,0.39103047699973104,34,16,415,7,True,271,63,36,38,7,0
15x10n=6_Suguru-19,Suguru-19,15x10n=6,150,27,5.555555555555555,3,42,0.7766917240005569,64,21,928,27,True,544,123,62,114,71,14
15x10n=6_Suguru-89,Suguru-89,15x10n=6,150,26,5.769230769230769,3,40,0.37175324099916907,35,15,400,9,True,232,57,18,60,23,10
15x10n=6_Suguru-188,Suguru-188,15x10n=6,150,28,5.357142857142857,3,36,46.82599614100036,3262,25,58486,2221,True,33445,7508,6644,6855,3934,100
15x10n=6_Suguru-415,Suguru-415,15x10n=6,150,26,5.769230769230769,3,38,1.1462429570001404,98,16,1142,51,True,723,174,95,89,59,2
15x10n=6_Suguru-425,Suguru-425,15x10n=6,150,26,5.769230769230769,3,44,186.08370011700026,12603,28,191200,8807,True,124005,18267,6770,26702,14278,1178
15x10n=6_Suguru-446,Suguru-446,15x10n=6,150,25,6.0,4,48,9.982188857999063,730,21,11222,504,True,7746,1443,645,925,384,79
15x10n=6_Suguru-477,Suguru-477,15x10n=6,150,26,5.769230769230769,3,38,1.5972215620004135,147,28,2193,69,True,1406,265,185,203,110,24
15x10n=6_Suguru-554,Suguru-554,15x10n=6,150,26,5.769230769230769,3,41,0.2923370270000305,28,19,288,2,True,195,27,13,43,10,0
15x10n=6_Suguru-578,Suguru-578,15x10n=6,150,26,5.769230769230769,3,40,991.9079719860001,71956,37,841983,51763,True,547400,78501,54653,113734,44181,3514
15x10n=6_Suguru-597,Suguru-597,15x10n=6,150,26,5.769230769230769,3,38,3.989804576998722,251,28,5343,146,True,2868,477,666,772,467,93
15x10n=6_Suguru-770,Suguru-770,15x10n=6,150,26,5.769230769230769,4,43,0.229714764000164,20,12,253,2,True,157,35,9,28,16,8
15x10n=6_Suguru-40,Suguru-40,15x10n=6,150,27,5.555555555555555,3,40,2.5780607540000346,236,20,2469,141,True,1382,331,202,250,260,44
15x10n=6_Suguru-151,Suguru-151,15x10n=6,150,26,5.769230769230769,3,42,14.352674940000725,994,21,15780,641,True,10482,1788,698,1302,1357,153
15x10n=6_Suguru-434,Suguru-434,15x10n=6,150,26,5.769230769230769,3,42,69.00000164799894,4845,24,102401,3245,True,59492,10095,8408,19020,4884,502
15x10n=6_Suguru-516,Suguru-516,15x10n=6,150,26,5.769230769230769,3,39,316.9040515780016,28856,32,333394,19056,True,211661,22331,53660,29951,13629,2162
15x10n=6_Suguru-689,Suguru-689,15x10n=6,150,27,5.555555555555555,3,40,0.4182532579998224,45,16,335,14,True,253,43,7,19,13,0
15x10n=6_Suguru-790,Suguru-790,15x10n=6,150,27,5.555555555555555,3,33,4.442212522000773,375,29,4734,237,True,2846,542,254,325,623,144
15x10n=6_Suguru-43,Suguru-43,15x10n=6,150,26,5.769230769230769,4,43,1.7560055360008846,157,16,3435,84,True,2028,366,237,497,301,6
15x10n=6_Suguru-177,Suguru-177,15x10n=6,150,26,5.769230769230769,4,41,0.608569472000454,51,10,935,25,True,514,118,100,160,35,8
15x10n=6_Suguru-247,Suguru-247,15x10n=6,150,27,5.555555555555555,3,39,1.4806414089998725,138,26,1990,72,True,1152,159,304,147,191,37
15x10n=6_Suguru-302,Suguru-302,15x10n=6,150,26,5.769230769230769,3,39,0.30066870900009235,32,16,292,6,True,203,28,28,23,10,0
15x10n=6_Suguru-322,Suguru-322,15x10n=6,150,27,5.555555555555555,3,38,5.001467939999202,407,22,4774,263,True,3126,397,277,362,318,294
15x10n=6_Suguru-376,Suguru-376,15x10n=6,150,26,5.769230769230769,4,41,43.94743878100053,3933,23,47818,2629,True,32533,2906,7096,3778,1181,324
15x10n=6_Suguru-392,Suguru-392,15x10n=6,150,26,5.769230769230769,4,39,0.5820459540009324,50,20,867,19,True,528,78,85,116,56,4
15x10n=6_Suguru-644,Suguru-644,15x10n=6,150,26,5.769230769230769,3,38,1.074046735999218,110,26,1242,52,True,859,158,106,67,50,2
15x10n=6_Suguru-752,Suguru-752,15x10n=6,150,27,5.555555555555555,3,42,1.7534703540004557,137,23,2599,70,True,1347,426,309,313,204,0
15x10n=6_Suguru-762,Suguru-762,15x10n=6,150,27,5.555555555555555,3,36,1.1540287009993335,102,23,1195,59,True,787,136,86,98,84,4
15x10n=6_Suguru-79,Suguru-79,15x10n=6,150,27,5.555555555555555,3,40,12.126024958999551,1272,29,10368,830,True,7133,986,767,982,400,100
15x10n=6_Suguru-162,Suguru-162,15x10n=6,150,27,5.555555555555555,3,39,3.07345936099955,270,18,4207,167,True,2222,603,796,371,155,60
15x10n=6_Suguru-211,Suguru-211,15x10n=6,150,27,5.555555555555555,3,42,18.528781364999304,1456,34,23076,1045,True,13286,2519,1371,3633,1552,715
15x10n=6_Suguru-439,Suguru-439,15x10n=6,150,28,5.357142857142857,3,37,19.277526932999535,1973,20,21442,1207,True,14017,2017,1249,3016,245,898
15x10n=6_Suguru-548,Suguru-548,15x10n=6,150,28,5.357142857142857,3,36,0.17194277400085412,17,14,246,0,True,120,32,71,18,5,0
15x10n=6_Suguru-565,Suguru-565,15x10n=6,150,26,5.769230769230769,4,44,0.28412784399915836,29,16,383,3,True,199,50,47,55,25,7
15x10n=6_Suguru-662,Suguru-662,15x10n=6,150,27,5.555555555555555,3,37,455.52946084999894,33282,34,389731,22241,True,241190,48523,9745,48208,41898,167
15x10n=6_Suguru-787,Suguru-787,15x10n=6,150,27,5.555555555555555,3,40,5.600376792001043,427,19,5590,288,True,3209,609,298,679,775,20
15x10n=6_Suguru-6,Suguru-6,15x10n=6,150,26,5.769230769230769,3,39,93.706101501999,6374,23,109634,4629,True,63205,11176,7650,17255,6994,3354
15x10n=6_Suguru-169,Suguru-169,15x10n=6,150,27,5.555555555555555,3,36,43.819091481000214,3393,26,42583,2264,True,24517,5922,3439,2714,5003,988
15x10n=6_Suguru-309,Suguru-309,15x10n=6,150,26,5.769230769230769,3,41,765.6781934369992,68340,36,740542,47346,True,580313,58918,40190,46011,14335,775
15x10n=6_Suguru-388,Suguru-388,15x10n=6,150,27,5.555555555555555,4,42,1.6731465269986074,138,13,2309,80,True,1575,246,119,214,137,18
15x10n=6_Suguru-730,Suguru-730,15x10n=6,150,26,5.769230769230769,4,42,19.392828234998888,1447,23,33280,1000,True,20019,3518,594,3754,3426,1969
15x10n=6_Suguru-755,Suguru-755,15x10n=6,150,26,5.769230769230769,3,42,25.369711897999878,1837,29,41499,1344,True,22592,3880,7733,2669,4519,106
15x10n=6_Suguru-2,Suguru-2,15x10n=6,150,26,5.769230769230769,4,46,0.11207321499932732,11,6,155,2,True,96,31,6,20,2,0
15x10n=6_Suguru-14,Suguru-14,15x10n=6,150,27,5.555555555555555,3,42,2.4972168340009375,190,14,5223,118,True,2954,457,1068,638,94,12
15x10n=6_Suguru-64,Suguru-64,15x10n=6,150,26,5.769230769230769,4,44,0.24201770200124884,25,11,293,5,True,203,42,2,25,15,6
15x10n=6_Suguru-157,Suguru-157,15x10n=6,150,25,6.0,4,36,22.952363894000882,1940,27,24381,1251,True,11636,2793,6080,1661,2029,182
15x10n=6_Suguru-174,Suguru-174,15x10n=6,150,26,5.769230769230769,3,35,1.6413998570005788,147,20,1977,85,True,1308,227,118,196,104,24
15x10n=6_Suguru-390,Suguru-390,15x10n=6,150,27,5.555555555555555,3,42,1.0382219110015285,89,23,1148,40,True,666,129,55,165,127,6
15x10n=6_Suguru-411,Suguru-411,15x10n=6,150,26,5.769230769230769,3,41,0.6273508809990744,54,12,981,25,True,450,115,224,95,97,0
15x10n=6_Suguru-550,Suguru-550,15x10n=6,150,27,5.555555555555555,3,33,1.2999234049984807,133,28,1056,59,True,570,136,114,112,98,26
15x10n=6_Suguru-751,Suguru-751,15x10n=6,150,28,5.357142857142857,3,34,0.7904270519993588,71,18,1158,33,True,688,123,114,142,49,42
15x10n=6_Suguru-759,Suguru-759,15x10n=6,150,27,5.555555555555555,3,39,6.517843690999143,549,26,9152,354,True,5593,1156,970,932,378,123
15x10n=6_Suguru-25,Suguru-25,15x10n=6,150,26,5.769230769230769,4,41,3.9294773849997,315,23,6929,201,True,3383,655,1040,1023,454,374
15x10n=6_Suguru-70,Suguru-70,15x10n=6,150,26,5.769230769230769,3,42,0.8966895120011031,95,22,640,46,True,458,76,56,33,17,0
15x10n=6_Suguru-213,Suguru-213,15x10n=6,150,26,5.769230769230769,4,41,0.1499511230013013,12,7,303,1,True,166,42,27,46,18,4
15x10n=6_Suguru-277,Suguru-277,15x10n=6,150,28,5.357142857142857,3,39,4.727875608999966,452,27,6137,280,True,3242,726,755,735,609,70
15x10n=6_Suguru-362,Suguru-362,15x10n=6,150,27,5.555555555555555,3,41,6.625378152999474,554,27,7618,356,True,4771,618,773,1070,370,16
15x10n=6_Suguru-633,Suguru-633,15x10n=6,150,28,5.357142857142857,4,37,2.4540447299987136,224,17,4128,131,True,2461,592,425,396,253,1
15x10n=6_Suguru-231,Suguru-231,15x10n=6,150,26,5.769230769230769,3,44,2.6089553279998654,197,16,3639,124,True,2104,562,319,434,200,20
15x10n=6_Suguru-284,Suguru-284,15x10n=6,150,26,5.769230769230769,3,39,1.03832054600025,104,16,1129,51,True,828,112,74,96,17,2
15x10n=6_Suguru-347,Suguru-347,15x10n=6,150,27,5.555555555555555,3,35,32.28850144500029,2635,33,43814,1765,True,24918,4631,3587,6885,1796,1997
15x10n=6_Suguru-366,Suguru-366,15x10n=6,150,27,5.555555555555555,3,38,3.5687663570006407,324,24,5746,202,True,3016,413,1316,474,419,108
15x10n=6_Suguru-464,Suguru-464,15x10n=6,150,27,5.555555555555555,4,39,2.689835036999284,238,20,4830,145,True,3204,438,345,444,213,186
15x10n=6_Suguru-782,Suguru-782,15x10n=6,150,26,5.769230769230769,4,43,0.5307411779995164,48,17,432,19,True,271,66,28,34,20,13
15x10n=6_Suguru-27,Suguru-27,15x10n=6,150,26,5.769230769230769,3,35,5.221930170000633,509,35,6976,296,True,3702,664,1430,663,367,150
15x10n=6_Suguru-206,Suguru-206,15x10n=6,150,28,5.357142857142857,4,36,114.02832498899988,10229,35,90990,6954,True,64980,8243,8847,7112,1635,173
15x10n=6_Suguru-215,Suguru-215,15x10n=6,150,26,5.769230769230769,4,43,0.4259879399996862,40,12,560,17,True,294,47,166,40,10,3
15x10n=6_Suguru-249,Suguru-249,15x10n=6,150,26,5.769230769230769,3,37,285.98289529999965,20556,30,453990,13699,True,232656,39337,26729,65839,46588,42841
15x10n=6_Suguru-412,Suguru-412,15x10n=6,150,27,5.555555555555555,4,44,0.6423473459999514,54,15,924,28,True,574,101,57,126,41,25
15x10n=6_Suguru-430,Suguru-430,15x10n=6,150,26,5.769230769230769,3,42,0.3218052180000086,31,17,444,6,True,271,65,39,60,7,2
15x10n=6_Suguru-435,Suguru-435,15x10n=6,150,27,5.555555555555555,3,36,4.638627880000058,401,23,6306,250,True,3751,540,911,509,459,136
15x10n=6_Suguru-510,Suguru-510,15x10n=6,150,26,5.769230769230769,4,41,1.4508940450014052,123,20,2480,69,True,1264,242,523,272,109,70
15x10n=6_Suguru-648,Suguru-648,15x10n=6,150,27,5.555555555555555,3,40,4.936774850000802,518,28,5668,310,True,3894,700,269,280,330,195
15x10n=6_Suguru-682,Suguru-682,15x10n=6,150,27,5.555555555555555,3,43,1.0382201539996458,92,17,893,52,True,626,95,56,42,74,0
15x10n=6_Suguru-703,Suguru-703,15x10n=6,150,26,5.769230769230769,3,38,9.137439153000741,709,27,10260,437,True,6208,980,710,1197,1037,128
15x10n=6_Suguru-716,Suguru-716,15x10n=6,150,27,5.555555555555555,3,36,7.424613129000136,609,28,11064,404,True,6310,1094,1436,1601,467,156
15x10n=6_Suguru-788,Suguru-788,15x10n=6,150,28,5.357142857142857,3,39,1.456651955999405,130,18,1412,81,True,880,198,38,121,153,22
15x10n=6_Suguru-349,Suguru-349,15x10n=6,150,26,5.769230769230769,3,36,485.63552248199994,43959,34,425600,27534,True,263328,49544,20759,61781,25440,4748
15x10n=6_Suguru-471,Suguru-471,15x10n=6,150,26,5.769230769230769,4,42,0.776039144000606,68,11,823,33,True,494,117,69,75,48,20
15x10n=6_Suguru-494,Suguru-494,15x10n=6,150,26,5.769230769230769,3,40,4.762651400000323,413,24,6013,236,True,4023,893,397,513,161,26
15x10n=6_Suguru-518,Suguru-518,15x10n=6,150,26,5.769230769230769,3,38,424.941055407,41135,34,445204,24988,True,222986,37040,92699,61090,21870,9519
15x10n=6_Suguru-521,Suguru-521,15x10n=6,150,26,5.769230769230769,4,38,23.27896173299996,2227,26,25647,1475,True,15831,2731,1923,2839,1990,333
15x10n=6_Suguru-527,Suguru-527,15x10n=6,150,27,5.555555555555555,3,38,1.4004508819998591,165,19,1271,88,True,1022,113,46,68,20,2
15x10n=6_Suguru-695,Suguru-695,15x10n=6,150,26,5.769230769230769,4,42,1.8525538949998008,145,19,2505,91,True,1853,201,41,166,230,14
15x10n=6_Suguru-754,Suguru-754,15x10n=6,150,26,5.769230769230769,3,37,7.702209896999193,664,23,12882,414,True,5800,1024,2968,1337,1452,301
15x10n=6_Suguru-4,Suguru-4,15x10n=6,150,26,5.769230769230769,4,38,0.6693671680004627,65,17,839,26,True,517,119,65,119,19,0
15x10n=6_Suguru-197,Suguru-197,15x10n=6,150,27,5.555555555555555,4,37,2.055182115000207,192,23,2965,100,True,1287,342,359,460,304,213
15x10n=6_Suguru-304,Suguru-304,15x10n=6,150,26,5.769230769230769,3,33,3.215812938999079,265,20,3845,180,True,2299,308,409,582,218,29
15x10n=6_Suguru-615,Suguru-615,15x10n=6,150,26,5.769230769230769,4,43,0.46998675800023193,44,17,596,15,True,392,94,18,60,32,0
15x10n=6_Suguru-680,Suguru-680,15x10n=6,150,26,5.769230769230769,3,41,3.5690930660002778,386,31,2384,232,True,1551,234,387,21,179,12
15x10n=6_Suguru-711,Suguru-711,15x10n=6,150,26,5.769230769230769,4,39,4.145311911001045,451,25,4309,278,True,2367,450,620,456,344,72
15x10n=6_Suguru-74,Suguru-74,15x10n=6,150,28,5.357142857142857,3,40,11.504541452999547,1170,27,13133,760,True,6967,1050,2934,1277,831,74
15x10n=6_Suguru-102,Suguru-102,15x10n=6,150,26,5.769230769230769,4,48,4.519187210000382,432,30,3612,275,True,2277,437,484,287,127,0
15x10n=6_Suguru-312,Suguru-312,15x10n=6,150,26,5.769230769230769,3,37,42.79930288499963,4281,20,55679,2514,True,29171,6209,4012,4552,8364,3371
15x10n=6_Suguru-443,Suguru-443,15x10n=6,150,27,5.555555555555555,4,42,16.818003594999027,1529,27,31150,970,True,16122,3060,3184,5184,2789,811
15x10n=6_Suguru-478,Suguru-478,15x10n=6,150,27,5.555555555555555,3,39,0.9601129679995211,92,26,1044,41,True,695,134,47,115,47,6
15x10n=6_Suguru-486,Suguru-486,15x10n=6,150,26,5.769230769230769,4,41,18.98981433699919,1969,22,17205,1269,True,10605,2454,2157,950,835,204
15x10n=6_Suguru-493,Suguru-493,15x10n=6,150,26,5.769230769230769,3,37,2.316768561000572,208,20,2795,120,True,1770,297,190,274,243,21
15x10n=6_Suguru-528,Suguru-528,15x10n=6,150,28,5.357142857142857,4,35,5.5843222130006325,557,34,7646,352,True,4562,811,1143,808,199,123
15x10n=6_Suguru-541,Suguru-541,15x10n=6,150,26,5.769230769230769,3,42,3.54470582400063,343,17,6403,199,True,2574,471,2334,492,494,38
15x10n=6_Suguru-609,Suguru-609,15x10n=6,150,28,5.357142857142857,4,42,0.4632294519997231,42,18,504,13,True,303,71,22,60,26,22
15x10n=6_Suguru-650,Suguru-650,15x10n=6,150,26,5.769230769230769,3,38,1.5980842330009182,151,24,2665,80,True,1575,199,355,253,215,68
15x10n=6_Suguru-72,Suguru-72,15x10n=6,150,27,5.555555555555555,4,39,2.1541703880011482,200,18,2736,121,True,1767,305,142,229,225,68
15x10n=6_Suguru-233,Suguru-233,15x10n=6,150,27,5.555555555555555,3,38,1.1580887010004517,107,24,1710,50,True,826,160,500,175,37,12
15x10n=6_Suguru-285,Suguru-285,15x10n=6,150,27,5.555555555555555,4,39,3.009251741999833,319,17,3323,192,True,2145,335,217,302,225,99
15x10n=6_Suguru-361,Suguru-361,15x10n=6,150,27,5.555555555555555,4,36,2.8771551760000875,293,23,2895,175,True,2183,212,264,216,16,4
15x10n=6_Suguru-367,Suguru-367,15x10n=6,150,27,5.555555555555555,3,38,3.5122265689988126,325,31,4362,191,True,2438,408,567,365,471,113
15x10n=6_Suguru-407,Suguru-407,15x10n=6,150,27,5.555555555555555,4,38,0.5742219200001273,61,22,737,20,True,490,109,25,65,33,15
15x10n=6_Suguru-569,Suguru-569,15x10n=6,150,27,5.555555555555555,4,38,3.33398649999981,320,17,5312,192,True,2921,691,452,770,352,126
15x10n=6_Suguru-577,Suguru-577,15x10n=6,150,27,5.555555555555555,4,41,1.6668964359996608,156,14,1449,94,True,1042,136,60,83,110,18
15x10n=6_Suguru-699,Suguru-699,15x10n=6,150,27,5.555555555555555,3,37,0.19297798600018723,23,17,203,0,True,142,29,4,15,11,2
15x10n=6_Suguru-39,Suguru-39,15x10n=6,150,27,5.555555555555555,4,40,1.6889615949985455,158,22,2614,90,True,1906,215,56,340,77,20
15x10n=6_Suguru-69,Suguru-69,15x10n=6,150,27,5.555555555555555,3,37,1.7357209580004564,152,25,2562,80,True,1481,344,182,292,202,61
15x10n=6_Suguru-244,Suguru-244,15x10n=6,150,26,5.769230769230769,4,43,0.41559620699990774,46,16,529,15,True,365,76,26,61,1,0
15x10n=6_Suguru-253,Suguru-253,15x10n=6,150,26,5.769230769230769,4,41,8.906612433000191,737,25,13777,488,True,7720,1263,2715,1744,323,12
15x10n=6_Suguru-267,Suguru-267,15x10n=6,150,28,5.357142857142857,4,38,6.003651400000308,550,21,7171,369,True,5256,582,516,417,316,84
15x10n=6_Suguru-507,Suguru-507,15x10n=6,150,26,5.769230769230769,4,40,0.8644613050000771,84,19,1236,38,True,661,115,127,144,119,70
15x10n=6_Suguru-517,Suguru-517,15x10n=6,150,27,5.555555555555555,4,38,1.4685465720012871,139,25,1475,72,True,768,169,341,79,80,38
15x10n=6_Suguru-73,Suguru-73,15x10n=6,150,26,5.769230769230769,4,38,17.022533760000442,1280,23,24053,822,True,12374,3054,3334,3880,1103,308
15x10n=6_Suguru-115,Suguru-115,15x10n=6,150,27,5.555555555555555,3,39,3.173426270001073,314,25,4057,182,True,2708,606,288,368,71,16
15x10n=6_Suguru-204,Suguru-204,15x10n=6,150,27,5.555555555555555,4,38,2.0360265449999133,184,25,3010,96,True,1560,234,442,332,358,84
15x10n=6_Suguru-224,Suguru-224,15x10n=6,150,26,5.769230769230769,4,40,6.759218458999385,615,24,8240,387,True,5072,1055,716,1001,336,60
15x10n=6_Suguru-280,Suguru-280,15x10n=6,150,26,5.769230769230769,3,40,3.4658852699994895,260,18,6444,161,True,3133,435,1473,579,658,166
15x10n=6_Suguru-291,Suguru-291,15x10n=6,150,27,5.555555555555555,3,42,0.4563678049998998,45,13,813,16,True,475,99,33,149,41,16
15x10n=6_Suguru-402,Suguru-402,15x10n=6,150,28,5.357142857142857,3,37,62.277329624999766,5812,25,94928,3829,True,50973,9616,17298,13279,3204,558
15x10n=6_Suguru-623,Suguru-623,15x10n=6,150,26,5.769230769230769,4,41,0.8536668960005045,75,22,917,39,True,665,79,76,53,44,0
15x10n=6_Suguru-678,Suguru-678,15x10n=6,150,28,5.357142857142857,3,39,2.593509031999929,230,31,3783,136,True,2257,505,113,449,372,87
15x10n=6_Suguru-704,Suguru-704,15x10n=6,150,26,5.769230769230769,4,40,41.94149113700041,4151,28,52928,2666,True,29803,4752,6553,6937,3327,1556
15x10n=6_Suguru-709,Suguru-709,15x10n=6,150,27,5.555555555555555,3,39,1.5393776860000798,141,21,2003,73,True,1071,237,219,288,166,22
15x10n=6_Suguru-84,Suguru-84,15x10n=6,150,26,5.769230769230769,3,43,414.10175861800053,29058,30,746251,19120,True,410880,85623,118159,92435,34933,4221
15x10n=6_Suguru-92,Suguru-92,15x10n=6,150,27,5.555555555555555,4,37,0.5704803129992797,64,19,690,23,True,457,104,65,55,9,0
15x10n=6_Suguru-168,Suguru-168,15x10n=6,150,26,5.769230769230769,3,38,72.96418476899998,6331,32,107731,4131,True,60012,10674,9681,13131,11554,2679
15x10n=6_Suguru-599,Suguru-599,15x10n=6,150,26,5.769230769230769,4,36,0.4891540110002097,53,22,582,18,True,403,108,11,23,37,0
15x10n=6_Suguru-668,Suguru-668,15x10n=6,150,27,5.555555555555555,4,45,0.354796052999518,33,13,353,13,True,235,37,26,43,12,0
15x10n=6_Suguru-698,Suguru-698,15x10n=6,150,26,5.769230769230769,4,43,1.6644124149988784,143,14,2023,84,True,1421,192,64,203,143,0
15x10n=6_Suguru-769,Suguru-769,15x10n=6,150,26,5.769230769230769,3,38,472.7375595779995,40194,28,655160,26353,True,395231,69712,52444,71744,57492,8537
15x10n=6_Suguru-54,Suguru-54,15x10n=6,150,26,5.769230769230769,4,41,3.7252252630005387,283,27,5433,163,True,2741,446,1240,535,383,88
15x10n=6_Suguru-198,Suguru-198,15x10n=6,150,27,5.555555555555555,3,39,6.206361155000195,538,20,8128,335,True,4775,932,768,871,494,288
15x10n=6_Suguru-205,Suguru-205,15x10n=6,150,26,5.769230769230769,3,41,1.4382220980005513,125,17,1568,72,True,885,163,163,136,182,39
15x10n=6_Suguru-287,Suguru-287,15x10n=6,150,27,5.555555555555555,4,41,2.082184516999405,198,21,3097,117,True,1998,368,192,353,155,31
15x10n=6_Suguru-310,Suguru-310,15x10n=6,150,27,5.555555555555555,4,39,14.876443672999812,1095,23,17542,742,True,10227,2520,740,2109,1400,546
15x10n=6_Suguru-360,Suguru-360,15x10n=6,150,27,5.555555555555555,3,35,1.6999132900000404,168,25,1614,88,True,931,204,105,178,179,17
15x10n=6_Suguru-384,Suguru-384,15x10n=6,150,26,5.769230769230769,4,39,1.67283862000113,163,16,2131,90,True,1294,237,140,195,213,52
15x10n=6_Suguru-401,Suguru-401,15x10n=6,150,27,5.555555555555555,4,42,5.2168584520004515,338,19,10482,212,True,4911,1401,1930,1509,534,197
