,id,tabuleiro,size,numero_regioes,tamanho_medio_regiao,dificuldade,dicas,tempo,nos_visitados,profundidade_maxima,total_podas,backtracks,resolvido,assign_from_singletons,hidden_single,naked_pairs,hidden_pairs,naked_triples,hidden_triples
15x10n=6_Suguru-91,Suguru-91,15x10n=6,150,27,5.555555555555555,3,40,0.14233211900864262,19,11,237,0,True,152,28,14,35,8,0
15x10n=6_Suguru-123,Suguru-123,15x10n=6,150,27,5.555555555555555,3,40,0.5334933470003307,69,12,1161,30,True,729,156,112,103,61,0
15x10n=6_Suguru-620,Suguru-620,15x10n=6,150,27,5.555555555555555,3,40,0.07725945899437647,9,6,211,0,True,120,34,23,28,6,0
15x10n=6_Suguru-629,Suguru-629,15x10n=6,150,27,5.555555555555555,2,43,0.08520905800105538,11,5,152,3,True,103,29,4,15,1,0
15x10n=6_Suguru-733,Suguru-733,15x10n=6,150,26,5.769230769230769,3,44,0.21928972098976374,29,8,375,9,True,214,62,36,49,14,0
15x10n=6_Suguru-794,Suguru-794,15x10n=6,150,27,5.555555555555555,3,43,0.07736502900661435,11,7,197,1,True,93,31,32,20,21,0
15x10n=6_Suguru-95,Suguru-95,15x10n=6,150,26,5.769230769230769,3,44,0.08434714899340179,13,8,147,0,True,82,21,4,38,2,0
15x10n=6_Suguru-140,Suguru-140,15x10n=6,150,27,5.555555555555555,3,42,4.0916349760082085,558,14,8634,255,True,5501,928,761,972,472,0
15x10n=6_Suguru-290,Suguru-290,15x10n=6,150,27,5.555555555555555,3,44,0.2979224279988557,45,10,539,17,True,231,88,157,59,4,0
15x10n=6_Suguru-660,Suguru-660,15x10n=6,150,26,5.769230769230769,3,43,0.6746433119988069,99,10,1045,31,True,726,81,67,120,51,0
15x10n=6_Suguru-675,Suguru-675,15x10n=6,150,28,5.357142857142857,3,44,0.06061112399038393,8,5,173,0,True,101,32,4,19,17,0
15x10n=6_Suguru-742,Suguru-742,15x10n=6,150,26,5.769230769230769,3,44,0.6773116410040529,99,13,723,42,True,454,134,16,92,27,0
15x10n=6_Suguru-799,Suguru-799,15x10n=6,150,26,5.769230769230769,3,49,0.07550608000019565,10,7,135,0,True,80,29,12,13,1,0
15x10n=6_Suguru-149,Suguru-149,15x10n=6,150,27,5.555555555555555,3,49,0.11995180600206368,15,9,310,1,True,183,62,23,33,9,0
15x10n=6_Suguru-338,Suguru-338,15x10n=6,150,26,5.769230769230769,2,38,0.18357220399775542,23,9,356,3,True,217,59,23,42,15,0
15x10n=6_Suguru-343,Suguru-343,15x10n=6,150,27,5.555555555555555,3,40,0.7734030959982192,114,10,1740,59,True,514,106,1015,77,28,0
15x10n=6_Suguru-413,Suguru-413,15x10n=6,150,26,5.769230769230769,3,48,0.08456167099939194,13,10,205,0,True,120,27,20,19,19,0
15x10n=6_Suguru-481,Suguru-481,15x10n=6,150,27,5.555555555555555,3,38,0.4542121410049731,60,14,783,22,True,499,105,29,100,50,0
15x10n=6_Suguru-649,Suguru-649,15x10n=6,150,26,5.769230769230769,2,39,0.15475878199504223,22,12,352,3,True,123,43,134,48,4,0
15x10n=6_Suguru-690,Suguru-690,15x10n=6,150,26,5.769230769230769,3,44,1.038733866007533,128,11,2030,63,True,1126,296,137,382,89,0
15x10n=6_Suguru-59,Suguru-59,15x10n=6,150,26,5.769230769230769,3,48,0.20447275499464013,26,10,483,4,True,265,63,62,80,13,0
15x10n=6_Suguru-189,Suguru-189,15x10n=6,150,27,5.555555555555555,3,43,0.126595890003955,19,12,186,1,True,104,40,14,16,12,0
15x10n=6_Suguru-202,Suguru-202,15x10n=6,150,27,5.555555555555555,3,42,0.09065018298861105,15,8,201,1,True,107,38,4,13,39,0
15x10n=6_Suguru-744,Suguru-744,15x10n=6,150,26,5.769230769230769,3,45,0.7307857340056216,91,11,1395,39,True,661,168,177,232,157,0
15x10n=6_Suguru-746,Suguru-746,15x10n=6,150,27,5.555555555555555,3,41,0.14001183900109027,19,10,282,4,True,119,36,74,51,2,0
15x10n=6_Suguru-16,Suguru-16,15x10n=6,150,27,5.555555555555555,3,42,0.08888670499436557,11,6,179,0,True,100,33,8,31,7,0
15x10n=6_Suguru-24,Suguru-24,15x10n=6,150,26,5.769230769230769,3,45,2.5181678799999645,302,11,8265,126,True,3967,800,1675,1177,646,0
15x10n=6_Suguru-35,Suguru-35,15x10n=6,150,25,6.0,3,48,1.685152650999953,167,12,2974,135,True,1664,378,252,466,214,0
15x10n=6_Suguru-87,Suguru-87,15x10n=6,150,28,5.357142857142857,3,36,0.6712936139956582,69,9,1479,26,True,960,191,61,188,79,0
15x10n=6_Suguru-98,Suguru-98,15x10n=6,150,26,5.769230769230769,3,41,0.15370627200172748,22,9,249,3,True,139,49,14,34,13,0
15x10n=6_Suguru-139,Suguru-139,15x10n=6,150,26,5.769230769230769,3,41,0.7317619160021422,76,11,1828,37,True,999,180,342,216,91,0
15x10n=6_Suguru-187,Suguru-187,15x10n=6,150,26,5.769230769230769,3,44,0.5940850799961481,87,10,658,48,True,386,122,57,79,14,0
15x10n=6_Suguru-483,Suguru-483,15x10n=6,150,26,5.769230769230769,3,39,0.36127437799586914,43,12,1144,12,True,564,183,234,113,50,0
15x10_Suguru-741,Suguru-741,15x10,150,33,4.545454545454546,3,19,0.3985436560033122,56,13,1324,33,True,734,175,160,189,66,0
15x10_Suguru-762,Suguru-762,15x10,150,32,4.6875,3,21,1.5060049029998481,165,11,7524,78,True,4086,1001,501,1319,617,0
15x10_Suguru-299,Suguru-299,15x10,150,32,4.6875,3,17,0.28171111800475046,55,9,434,21,True,213,118,28,39,36,0
15x10_Suguru-323,Suguru-323,15x10,150,32,4.6875,3,16,5.905689922001329,715,16,17383,360,True,9235,2558,2323,1469,1798,0
15x10_Suguru-625,Suguru-625,15x10,150,32,4.6875,3,16,2.4223677630070597,356,18,4807,178,True,2473,308,516,1145,365,0
15x10_Suguru-660,Suguru-660,15x10,150,32,4.6875,3,20,0.21259049698710442,34,17,673,4,True,372,125,52,77,47,0
15x10_Suguru-771,Suguru-771,15x10,150,32,4.6875,3,18,0.15353043799404986,25,15,409,2,True,207,57,78,41,26,0
15x10_Suguru-204,Suguru-204,15x10,150,31,4.838709677419355,3,19,0.14421851000224706,24,11,410,3,True,235,61,40,56,18,0
15x10_Suguru-415,Suguru-415,15x10,150,32,4.6875,3,18,0.1176987960061524,17,11,277,1,True,140,41,45,42,9,0
15x10_Suguru-60,Suguru-60,15x10,150,32,4.6875,3,13,1.5672818680031924,188,14,5814,97,True,3408,821,461,808,316,0
15x10_Suguru-110,Suguru-110,15x10,150,34,4.411764705882353,3,16,0.4323061159957433,81,16,879,28,True,518,115,91,102,53,0
15x10_Suguru-574,Suguru-574,15x10,150,31,4.838709677419355,3,24,0.47375769399513956,58,13,1638,23,True,941,261,206,184,46,0
15x10_Suguru-185,Suguru-185,15x10,150,32,4.6875,3,20,0.7774178819963709,111,14,2101,64,True,1142,334,249,283,93,0
15x10_Suguru-604,Suguru-604,15x10,150,32,4.6875,3,14,3.0625311409967253,318,11,11067,167,True,6116,1562,848,1293,1248,0
15x10_Suguru-752,Suguru-752,15x10,150,33,4.545454545454546,3,21,0.42235811401042156,64,17,1181,24,True,668,193,154,131,35,0
15x10_Suguru-181,Suguru-181,15x10,150,33,4.545454545454546,3,19,0.5640339270030381,79,15,974,31,True,523,189,91,141,30,0
15x10_Suguru-579,Suguru-579,15x10,150,33,4.545454545454546,3,17,0.3149202289932873,52,13,694,20,True,434,99,50,78,33,0
15x10_Suguru-774,Suguru-774,15x10,150,33,4.545454545454546,3,19,0.25909197799046524,31,14,729,15,True,410,117,82,76,44,0
15x10_Suguru-143,Suguru-143,15x10,150,31,4.838709677419355,3,22,11.766447237998364,1917,18,33594,889,True,18811,3983,5897,4149,754,0
15x10_Suguru-220,Suguru-220,15x10,150,34,4.411764705882353,3,17,0.5800551489955978,81,16,1694,38,True,1009,265,218,151,51,0
15x10_Suguru-257,Suguru-257,15x10,150,32,4.6875,2,15,0.2519880309992004,42,18,448,10,True,240,71,77,52,8,0
15x10_Suguru-276,Suguru-276,15x10,150,31,4.838709677419355,3,20,0.4665681920014322,60,13,1399,27,True,813,197,164,192,33,0
15x10_Suguru-490,Suguru-490,15x10,150,32,4.6875,4,17,0.12066144699929282,19,14,192,1,True,120,33,14,24,1,0
15x10_Suguru-715,Suguru-715,15x10,150,32,4.6875,4,20,0.27893496700562537,46,13,661,12,True,401,89,33,119,19,0
15x10_Suguru-98,Suguru-98,15x10,150,34,4.411764705882353,3,14,0.7114084569911938,91,16,2082,37,True,1039,327,224,321,171,0
15x10_Suguru-796,Suguru-796,15x10,150,31,4.838709677419355,3,21,0.12130724499002099,15,7,356,2,True,223,54,17,51,11,0
15x10_Suguru-238,Suguru-238,15x10,150,32,4.6875,3,17,4.425966433002031,541,20,18722,263,True,10737,2451,1621,2691,1222,0
15x10_Suguru-665,Suguru-665,15x10,150,33,4.545454545454546,3,23,0.2902372879907489,51,17,506,15,True,296,58,68,63,21,0
15x10_Suguru-689,Suguru-689,15x10,150,31,4.838709677419355,3,19,1.0876303480035858,134,18,2672,72,True,1486,376,382,341,87,0
15x10_Suguru-321,Suguru-321,15x10,150,33,4.545454545454546,3,21,0.631147237989353,85,11,2314,44,True,1431,267,206,255,155,0
15x10_Suguru-375,Suguru-375,15x10,150,31,4.838709677419355,3,23,4.463127302005887,559,14,24920,318,True,13211,2659,5639,2694,717,0
15x10_Suguru-100,Suguru-100,15x10,150,32,4.6875,3,14,1.273200627998449,113,17,5277,59,True,2806,798,495,651,527,0
15x10_Suguru-521,Suguru-521,15x10,150,31,4.838709677419355,3,22,2.325923397002043,264,19,7065,152,True,3530,719,1114,1303,399,0
15x10_Suguru-572,Suguru-572,15x10,150,31,4.838709677419355,3,18,2.1894607779977378,261,15,8318,132,True,4649,1029,940,1142,558,0
15x10_Suguru-726,Suguru-726,15x10,150,33,4.545454545454546,3,15,0.5356046270026127,67,19,1946,22,True,1070,232,260,231,153,0
15x10_Suguru-534,Suguru-534,15x10,150,32,4.6875,3,15,0.5649744889960857,70,16,1442,25,True,882,251,126,113,70,0
15x10_Suguru-117,Suguru-117,15x10,150,31,4.838709677419355,3,18,0.5292277219996322,73,14,1379,21,True,831,203,95,185,65,0
15x10_Suguru-300,Suguru-300,15x10,150,32,4.6875,3,15,0.6697490600054152,84,15,2352,39,True,1297,275,373,350,57,0
15x10_Suguru-555,Suguru-555,15x10,150,31,4.838709677419355,3,16,0.18515434900473338,29,16,335,2,True,169,51,21,61,33,0
15x10_Suguru-609,Suguru-609,15x10,150,32,4.6875,4,20,2.6744674349902198,290,16,12216,161,True,6548,1704,1766,1456,742,0
15x10_Suguru-252,Suguru-252,15x10,150,33,4.545454545454546,3,17,0.13562889499007724,19,9,383,1,True,208,58,46,52,19,0
15x10_Suguru-366,Suguru-366,15x10,150,31,4.838709677419355,3,19,2.5568440680071944,361,15,6214,181,True,3552,1123,606,750,183,0
