,id,tabuleiro,size,numero_regioes,tamanho_medio_regiao,dicas,tempo,backtracks,resolvido,assign_from_singletons,hidden_single,naked_pairs,hidden_pairs,naked_triples,hidden_triples
8x8_Suguru-984,Suguru-984,8x8,64,16,4.0,8,0.030573647996789077,1,True,64,17,5,9,10,5
8x8_Suguru-1014,Suguru-1014,8x8,64,14,4.571428571428571,8,0.04100391499741818,2,True,90,26,10,18,9,4
8x8_Suguru-1064,Suguru-1064,8x8,64,15,4.266666666666667,9,0.3987556299980497,44,True,1301,257,182,326,39,135
8x8_Suguru-1114,Suguru-1114,8x8,64,14,4.571428571428571,10,0.02534292700147489,0,True,59,15,2,13,3,0
8x8_Suguru-1127,Suguru-1127,8x8,64,14,4.571428571428571,10,0.02077555100186146,0,True,78,22,2,17,8,1
8x8_Suguru-1132,Suguru-1132,8x8,64,14,4.571428571428571,10,0.0460078739997698,3,True,104,30,17,26,0,10
8x8_Suguru-1137,Suguru-1137,8x8,64,14,4.571428571428571,11,0.0363676690030843,1,True,64,14,10,5,2,0
8x8_Suguru-1148,Suguru-1148,8x8,64,14,4.571428571428571,9,0.08198204099971917,4,True,216,51,12,38,30,0
8x8_Suguru-1224,Suguru-1224,8x8,64,14,4.571428571428571,13,0.04478286400262732,1,True,134,28,1,20,18,3
8x8_Suguru-1320,Suguru-1320,8x8,64,14,4.571428571428571,8,0.10872061400004895,11,True,289,89,41,83,54,11
8x8_Suguru-1455,Suguru-1455,8x8,64,14,4.571428571428571,10,0.0986070139988442,9,True,222,65,47,54,13,17
8x8_Suguru-1527,Suguru-1527,8x8,64,14,4.571428571428571,11,0.047847350000665756,2,True,52,19,13,7,0,0
8x8_Suguru-1550,Suguru-1550,8x8,64,14,4.571428571428571,8,0.040707936001126654,3,True,93,22,16,10,1,6
8x8_Suguru-1588,Suguru-1588,8x8,64,14,4.571428571428571,11,0.03300026500073727,1,True,66,19,13,11,8,0
8x8_Suguru-1592,Suguru-1592,8x8,64,14,4.571428571428571,12,0.018177444999309955,0,True,37,16,0,8,2,2
8x8_Suguru-28,Suguru-28,8x8,64,14,4.571428571428571,8,0.14793679200010956,17,True,444,110,100,79,46,18
8x8_Suguru-38,Suguru-38,8x8,64,15,4.266666666666667,6,0.06683392099876073,6,True,94,46,0,1,32,3
8x8_Suguru-67,Suguru-67,8x8,64,14,4.571428571428571,6,0.20515262100161635,22,True,447,111,153,113,61,74
8x8_Suguru-139,Suguru-139,8x8,64,14,4.571428571428571,10,0.03474254500179086,0,True,84,15,2,34,1,5
8x8_Suguru-176,Suguru-176,8x8,64,14,4.571428571428571,8,0.18988486000307603,13,True,721,184,71,166,79,28
8x8_Suguru-212,Suguru-212,8x8,64,14,4.571428571428571,7,0.06823796299795504,5,True,175,41,92,40,32,1
8x8_Suguru-216,Suguru-216,8x8,64,14,4.571428571428571,9,0.031849058002990205,0,True,46,13,20,16,1,0
8x8_Suguru-321,Suguru-321,8x8,64,14,4.571428571428571,7,0.42088335000153165,29,True,1195,322,203,408,215,143
8x8_Suguru-328,Suguru-328,8x8,64,14,4.571428571428571,8,0.03125991100023384,0,True,48,23,1,14,5,3
8x8_Suguru-360,Suguru-360,8x8,64,15,4.266666666666667,9,0.020621575000404846,0,True,40,12,9,4,0,2
8x8_Suguru-373,Suguru-373,8x8,64,13,4.923076923076923,10,2.740619299998798,335,True,4538,1636,1251,1899,228,464
8x8_Suguru-444,Suguru-444,8x8,64,14,4.571428571428571,9,0.03718508700330858,1,True,60,17,1,5,7,1
8x8_Suguru-450,Suguru-450,8x8,64,15,4.266666666666667,6,0.030079144999035634,0,True,64,23,22,16,4,1
8x8_Suguru-455,Suguru-455,8x8,64,14,4.571428571428571,9,0.1758327380011906,20,True,558,107,46,99,44,27
8x8_Suguru-486,Suguru-486,8x8,64,15,4.266666666666667,8,0.0319001309981104,2,True,130,40,69,40,31,0
8x8_Suguru-487,Suguru-487,8x8,64,14,4.571428571428571,9,0.012600698999449378,0,True,56,21,12,17,9,0
8x8_Suguru-491,Suguru-491,8x8,64,14,4.571428571428571,9,0.033513286001834786,0,True,65,20,12,10,9,0
8x8_Suguru-501,Suguru-501,8x8,64,14,4.571428571428571,10,0.09331294799994794,12,True,221,46,21,16,8,15
8x8_Suguru-562,Suguru-562,8x8,64,14,4.571428571428571,9,0.047534986999380635,1,True,113,27,6,23,7,3
8x8_Suguru-567,Suguru-567,8x8,64,14,4.571428571428571,8,0.2909788569995726,20,True,887,254,285,292,97,34
8x8_Suguru-593,Suguru-593,8x8,64,14,4.571428571428571,8,0.06128644099953817,4,True,109,25,78,27,3,0
8x8_Suguru-609,Suguru-609,8x8,64,15,4.266666666666667,10,0.2354957839997951,25,True,729,138,119,225,41,12
8x8_Suguru-619,Suguru-619,8x8,64,14,4.571428571428571,8,0.03127917199890362,1,True,94,22,39,22,1,7
8x8_Suguru-662,Suguru-662,8x8,64,13,4.923076923076923,12,0.027298387998598628,0,True,76,20,4,18,2,3
8x8_Suguru-686,Suguru-686,8x8,64,15,4.266666666666667,7,0.3410648699973535,29,True,1578,332,65,223,281,25
8x8_Suguru-705,Suguru-705,8x8,64,13,4.923076923076923,9,0.6721597089999705,75,True,1672,276,358,432,179,150
8x8_Suguru-726,Suguru-726,8x8,64,13,4.923076923076923,11,0.02850389100058237,0,True,52,16,14,17,7,1
8x8_Suguru-802,Suguru-802,8x8,64,14,4.571428571428571,8,0.02013060100216535,0,True,44,11,6,7,0,0
8x8_Suguru-822,Suguru-822,8x8,64,14,4.571428571428571,10,0.09254158000112511,15,True,236,38,45,44,4,1
8x8_Suguru-826,Suguru-826,8x8,64,14,4.571428571428571,8,0.026430532001540996,1,True,64,27,7,19,6,3
8x8_Suguru-858,Suguru-858,8x8,64,15,4.266666666666667,7,0.07204516199999489,10,True,157,32,32,23,1,0
8x8_Suguru-894,Suguru-894,8x8,64,14,4.571428571428571,9,0.1439546750007139,18,True,376,58,36,42,9,6
8x8_Suguru-953,Suguru-953,8x8,64,14,4.571428571428571,10,0.02905246999944211,1,True,103,13,5,19,4,4
8x8_Suguru-982,Suguru-982,8x8,64,14,4.571428571428571,12,0.10130540099999052,17,True,238,44,7,11,2,0
8x8_Suguru-1030,Suguru-1030,8x8,64,15,4.266666666666667,8,0.08681171500211349,7,True,243,87,31,60,11,26
8x8_Suguru-1069,Suguru-1069,8x8,64,14,4.571428571428571,8,0.024237518999143504,1,True,55,18,9,7,0,0
8x8_Suguru-1079,Suguru-1079,8x8,64,14,4.571428571428571,9,0.012374180998449447,0,True,35,12,0,7,1,0
8x8_Suguru-1124,Suguru-1124,8x8,64,14,4.571428571428571,10,0.12911901799816405,7,True,441,82,51,107,3,44
8x8_Suguru-1131,Suguru-1131,8x8,64,14,4.571428571428571,7,0.03123877699908917,1,True,139,44,29,29,23,0
8x8_Suguru-1162,Suguru-1162,8x8,64,13,4.923076923076923,9,0.041901471002347535,1,True,97,23,11,11,3,6
8x8_Suguru-1175,Suguru-1175,8x8,64,14,4.571428571428571,7,0.05304852800327353,3,True,108,24,33,14,21,28
8x8_Suguru-1183,Suguru-1183,8x8,64,15,4.266666666666667,8,0.11556001699864282,7,True,364,120,62,119,23,8
8x8_Suguru-1189,Suguru-1189,8x8,64,14,4.571428571428571,8,0.0267818440006522,0,True,58,21,18,10,9,0
8x8_Suguru-1206,Suguru-1206,8x8,64,14,4.571428571428571,7,0.07895982699847082,6,True,197,56,137,49,15,37
8x8_Suguru-1250,Suguru-1250,8x8,64,14,4.571428571428571,9,0.021476972997334087,0,True,57,13,5,8,6,4
8x8_Suguru-1277,Suguru-1277,8x8,64,14,4.571428571428571,10,0.25400344599984237,22,True,1064,306,177,191,88,51
8x8_Suguru-1341,Suguru-1341,8x8,64,15,4.266666666666667,10,0.031112367996684043,1,True,83,19,1,13,9,0
8x8_Suguru-1360,Suguru-1360,8x8,64,14,4.571428571428571,9,0.022027340000931872,0,True,49,17,12,12,2,0
8x8_Suguru-1401,Suguru-1401,8x8,64,15,4.266666666666667,7,0.09091467200050829,12,True,164,29,4,34,16,3
8x8_Suguru-1470,Suguru-1470,8x8,64,14,4.571428571428571,11,0.030020892001630273,2,True,75,22,4,13,0,0
8x8_Suguru-1482,Suguru-1482,8x8,64,15,4.266666666666667,8,0.06416372300009243,12,True,127,41,28,28,9,3
8x8_Suguru-1538,Suguru-1538,8x8,64,14,4.571428571428571,10,0.03874001800068072,2,True,120,24,25,15,2,4
8x8_Suguru-64,Suguru-64,8x8,64,14,4.571428571428571,10,0.02369077500043204,1,True,113,23,2,22,14,0
8x8_Suguru-111,Suguru-111,8x8,64,14,4.571428571428571,10,0.17631244500080356,15,True,658,149,51,92,64,3
8x8_Suguru-147,Suguru-147,8x8,64,13,4.923076923076923,14,0.08546864699746948,11,True,177,57,70,59,8,1
8x8_Suguru-227,Suguru-227,8x8,64,14,4.571428571428571,8,0.1127366559994698,8,True,328,104,33,46,70,1
8x8_Suguru-331,Suguru-331,8x8,64,14,4.571428571428571,7,0.05668536400116864,0,True,72,29,32,23,9,10
8x8_Suguru-380,Suguru-380,8x8,64,13,4.923076923076923,12,0.02309892799894442,0,True,68,19,24,6,7,5
8x8_Suguru-407,Suguru-407,8x8,64,15,4.266666666666667,13,0.11053061299753608,15,True,365,74,41,102,69,16
8x8_Suguru-443,Suguru-443,8x8,64,14,4.571428571428571,10,0.036350231002870714,1,True,172,48,20,49,27,3
8x8_Suguru-540,Suguru-540,8x8,64,15,4.266666666666667,3,0.04895776500052307,7,True,110,22,12,4,3,0
8x8_Suguru-644,Suguru-644,8x8,64,14,4.571428571428571,9,0.1188610070021241,9,True,481,92,41,82,51,23
8x8_Suguru-727,Suguru-727,8x8,64,14,4.571428571428571,7,0.48394752199965296,65,True,1275,400,353,416,30,4
8x8_Suguru-812,Suguru-812,8x8,64,13,4.923076923076923,11,0.2220272529993963,19,True,583,225,142,254,45,0
8x8_Suguru-817,Suguru-817,8x8,64,13,4.923076923076923,10,0.4466015830003016,64,True,1077,239,217,197,172,62
8x8_Suguru-820,Suguru-820,8x8,64,14,4.571428571428571,10,0.2807509759986715,35,True,1010,197,406,211,44,22
8x8_Suguru-839,Suguru-839,8x8,64,13,4.923076923076923,11,0.02002599999832455,1,True,60,16,3,4,0,0
8x8_Suguru-860,Suguru-860,8x8,64,14,4.571428571428571,10,0.0198545240018575,1,True,54,15,8,7,1,6
8x8_Suguru-999,Suguru-999,8x8,64,14,4.571428571428571,9,0.12510002599810832,11,True,223,81,94,80,49,14
8x8_Suguru-1074,Suguru-1074,8x8,64,14,4.571428571428571,10,0.011983808999502799,0,True,38,12,17,5,3,0
8x8_Suguru-1108,Suguru-1108,8x8,64,14,4.571428571428571,11,0.019050243001402123,0,True,63,18,10,12,4,0
8x8_Suguru-1138,Suguru-1138,8x8,64,14,4.571428571428571,10,0.05508962800013251,4,True,128,44,5,25,11,0
8x8_Suguru-1152,Suguru-1152,8x8,64,13,4.923076923076923,13,0.0307436270013568,0,True,100,27,10,30,1,6
8x8_Suguru-1171,Suguru-1171,8x8,64,15,4.266666666666667,7,0.2473568549976335,24,True,786,235,95,231,68,10
8x8_Suguru-1182,Suguru-1182,8x8,64,15,4.266666666666667,7,0.09457100399959018,10,True,150,43,21,35,28,6
8x8_Suguru-1261,Suguru-1261,8x8,64,14,4.571428571428571,6,0.05894688000262249,3,True,127,40,3,37,15,18
8x8_Suguru-1316,Suguru-1316,8x8,64,14,4.571428571428571,6,0.07388338400050998,6,True,132,51,12,41,11,16
8x8_Suguru-1326,Suguru-1326,8x8,64,14,4.571428571428571,10,0.07641413400051533,6,True,250,60,33,55,27,9
8x8_Suguru-1348,Suguru-1348,8x8,64,14,4.571428571428571,10,0.048122547999810195,4,True,177,44,20,16,2,2
8x8_Suguru-1349,Suguru-1349,8x8,64,15,4.266666666666667,7,0.022518840996781364,0,True,30,12,2,5,3,0
8x8_Suguru-1371,Suguru-1371,8x8,64,14,4.571428571428571,9,0.059738511001341976,4,True,145,25,5,24,10,2
8x8_Suguru-1416,Suguru-1416,8x8,64,14,4.571428571428571,9,0.023196590998850297,0,True,92,22,2,19,4,5
8x8_Suguru-1454,Suguru-1454,8x8,64,14,4.571428571428571,12,0.03128225699765608,0,True,85,16,28,25,16,4
8x8_Suguru-1457,Suguru-1457,8x8,64,13,4.923076923076923,11,0.05656654100312153,2,True,115,36,1,39,14,2
8x8_Suguru-80,Suguru-80,8x8,64,14,4.571428571428571,7,0.058152744997642,3,True,93,36,14,37,3,5
8x8_Suguru-102,Suguru-102,8x8,64,15,4.266666666666667,8,0.02231541999935871,0,True,43,11,0,3,3,0
8x8_Suguru-165,Suguru-165,8x8,64,14,4.571428571428571,7,0.03497433099983027,1,True,95,13,6,8,7,6
8x8_Suguru-248,Suguru-248,8x8,64,14,4.571428571428571,7,0.0238938610018522,0,True,58,10,3,9,3,2
8x8_Suguru-261,Suguru-261,8x8,64,14,4.571428571428571,6,0.03124827300052857,0,True,136,44,31,37,21,1
8x8_Suguru-274,Suguru-274,8x8,64,14,4.571428571428571,7,0.04205837800327572,0,True,92,37,14,31,9,4
8x8_Suguru-315,Suguru-315,8x8,64,14,4.571428571428571,12,0.047181647998513654,1,True,136,29,34,22,41,4
8x8_Suguru-374,Suguru-374,8x8,64,14,4.571428571428571,11,0.018254806000186363,0,True,37,13,2,9,6,0
8x8_Suguru-375,Suguru-375,8x8,64,14,4.571428571428571,10,0.06074384699968505,2,True,180,46,77,31,14,12
8x8_Suguru-437,Suguru-437,8x8,64,13,4.923076923076923,11,0.05117770699871471,3,True,73,21,12,11,0,30
8x8_Suguru-440,Suguru-440,8x8,64,14,4.571428571428571,11,0.058484278997639194,9,True,146,35,12,12,3,3
8x8_Suguru-483,Suguru-483,8x8,64,14,4.571428571428571,10,0.0707940399988729,4,True,178,57,27,30,22,11
8x8_Suguru-518,Suguru-518,8x8,64,14,4.571428571428571,13,0.0515344859995821,3,True,177,25,39,53,7,4
8x8_Suguru-556,Suguru-556,8x8,64,14,4.571428571428571,9,0.21859641799892415,14,True,1115,300,179,274,140,37
8x8_Suguru-598,Suguru-598,8x8,64,14,4.571428571428571,9,0.04055032399992342,2,True,75,20,9,16,0,0
8x8_Suguru-649,Suguru-649,8x8,64,14,4.571428571428571,9,0.05666631900021457,5,True,212,43,25,45,28,0
8x8_Suguru-693,Suguru-693,8x8,64,13,4.923076923076923,10,0.024988745000882773,0,True,50,10,7,9,0,0
8x8_Suguru-768,Suguru-768,8x8,64,14,4.571428571428571,7,0.03686525800003437,1,True,58,17,2,9,0,0
8x8_Suguru-786,Suguru-786,8x8,64,13,4.923076923076923,10,0.8494531549986277,93,True,2491,663,219,434,510,114
8x8_Suguru-790,Suguru-790,8x8,64,14,4.571428571428571,10,0.03422901700105285,1,True,62,15,0,6,0,0
8x8_Suguru-806,Suguru-806,8x8,64,14,4.571428571428571,9,0.1445238779997453,7,True,593,152,133,156,122,34
8x8_Suguru-836,Suguru-836,8x8,64,13,4.923076923076923,12,0.1803712449982413,15,True,551,128,47,180,49,42
8x8_Suguru-856,Suguru-856,8x8,64,13,4.923076923076923,8,0.3680941480015463,29,True,791,181,118,389,148,88
8x8_Suguru-932,Suguru-932,8x8,64,14,4.571428571428571,9,0.10957665400201222,10,True,293,56,57,109,22,5
8x8_Suguru-938,Suguru-938,8x8,64,14,4.571428571428571,8,0.0743199500029732,7,True,239,59,47,95,12,29
8x8_Suguru-948,Suguru-948,8x8,64,13,4.923076923076923,11,0.059531823000725126,5,True,179,29,4,27,9,11
8x8_Suguru-974,Suguru-974,8x8,64,15,4.266666666666667,6,0.1409173619977082,12,True,567,117,75,112,63,21
8x8_Suguru-977,Suguru-977,8x8,64,14,4.571428571428571,11,0.07917832900056965,6,True,282,62,47,75,19,29
8x8_Suguru-997,Suguru-997,8x8,64,14,4.571428571428571,5,0.045108114998583915,2,True,88,31,3,19,6,0
8x8_Suguru-1000,Suguru-1000,8x8,64,14,4.571428571428571,11,0.06952760800049873,6,True,251,55,69,80,7,15
8x8_Suguru-1002,Suguru-1002,8x8,64,15,4.266666666666667,7,0.03924945900143939,1,True,120,34,21,31,9,14
8x8_Suguru-1007,Suguru-1007,8x8,64,14,4.571428571428571,9,0.04542985499938368,4,True,100,32,13,27,21,11
8x8_Suguru-1041,Suguru-1041,8x8,64,13,4.923076923076923,10,0.034274664998520166,2,True,96,17,6,17,7,3
8x8_Suguru-1056,Suguru-1056,8x8,64,13,4.923076923076923,12,0.041357638998306356,3,True,95,25,35,11,3,2
8x8_Suguru-1063,Suguru-1063,8x8,64,13,4.923076923076923,12,0.1582308879987977,10,True,450,78,40,104,55,16
8x8_Suguru-1070,Suguru-1070,8x8,64,13,4.923076923076923,13,0.02716813799997908,2,True,84,23,7,13,6,3
8x8_Suguru-1076,Suguru-1076,8x8,64,14,4.571428571428571,9,0.12787619499795255,14,True,250,56,29,74,7,3
8x8_Suguru-1121,Suguru-1121,8x8,64,14,4.571428571428571,9,0.08690507199935382,9,True,201,45,40,67,3,0
8x8_Suguru-1129,Suguru-1129,8x8,64,14,4.571428571428571,11,0.04202182100198115,0,True,91,23,15,17,0,4
8x8_Suguru-1197,Suguru-1197,8x8,64,14,4.571428571428571,10,0.03607588199884049,3,True,94,18,6,10,2,0
8x8_Suguru-1225,Suguru-1225,8x8,64,14,4.571428571428571,12,0.055490221002401086,7,True,109,32,32,14,8,1
8x8_Suguru-1315,Suguru-1315,8x8,64,14,4.571428571428571,8,0.09148297799765714,7,True,236,54,72,75,25,17
8x8_Suguru-1436,Suguru-1436,8x8,64,15,4.266666666666667,8,0.02442363099908107,0,True,56,15,7,9,3,0
8x8_Suguru-1477,Suguru-1477,8x8,64,15,4.266666666666667,6,0.44866494000234525,42,True,1873,501,336,498,174,114
8x8_Suguru-1535,Suguru-1535,8x8,64,14,4.571428571428571,7,0.028912112000398338,0,True,55,18,23,17,4,2
