,id,tabuleiro,size,numero_regioes,tamanho_medio_regiao,dicas,tempo,backtracks,resolvido,assign_from_singletons,hidden_single,naked_pairs,hidden_pairs,naked_triples,hidden_triples
8x8_Suguru-1337,Suguru-1337,8x8,64,14,4.571428571428571,10,0.26464306699926965,47,True,560,60,52,27,6,6
8x8_Suguru-1384,Suguru-1384,8x8,64,14,4.571428571428571,12,0.031540526000753744,2,True,55,12,17,4,0,3
8x8_Suguru-159,Suguru-159,8x8,64,14,4.571428571428571,10,0.01143004400000791,0,True,39,13,0,9,4,0
8x8_Suguru-180,Suguru-180,8x8,64,14,4.571428571428571,12,0.010916969997197157,0,True,36,15,4,13,1,0
8x8_Suguru-207,Suguru-207,8x8,64,14,4.571428571428571,12,0.03703924799992819,0,True,122,24,0,7,15,0
8x8_Suguru-290,Suguru-290,8x8,64,14,4.571428571428571,8,0.1870947019997402,30,True,477,49,19,29,20,6
8x8_Suguru-298,Suguru-298,8x8,64,14,4.571428571428571,11,0.024553733001084765,0,True,60,15,3,9,13,1
8x8_Suguru-338,Suguru-338,8x8,64,14,4.571428571428571,10,0.1129880519983999,13,True,344,52,72,129,26,26
8x8_Suguru-687,Suguru-687,8x8,64,14,4.571428571428571,10,0.01410406400100328,0,True,51,13,0,15,5,0
8x8_Suguru-713,Suguru-713,8x8,64,15,4.266666666666667,10,0.12810698400062392,17,True,486,93,223,76,30,4
8x8_Suguru-729,Suguru-729,8x8,64,14,4.571428571428571,9,0.02983217099972535,0,True,64,14,2,8,0,0
8x8_Suguru-810,Suguru-810,8x8,64,13,4.923076923076923,13,0.02229076300136512,0,True,49,17,5,6,0,0
8x8_Suguru-827,Suguru-827,8x8,64,14,4.571428571428571,8,0.07811506299913162,9,True,146,56,40,8,6,0
8x8_Suguru-828,Suguru-828,8x8,64,14,4.571428571428571,13,0.018055591001029825,0,True,46,16,3,6,1,1
8x8_Suguru-936,Suguru-936,8x8,64,14,4.571428571428571,9,0.018424197001877474,0,True,45,11,5,5,3,5
8x8_Suguru-1228,Suguru-1228,8x8,64,14,4.571428571428571,9,0.028683979999186704,0,True,52,19,7,1,2,1
8x8_Suguru-1247,Suguru-1247,8x8,64,14,4.571428571428571,12,0.027019137000024784,0,True,92,15,9,7,3,0
8x8_Suguru-1276,Suguru-1276,8x8,64,14,4.571428571428571,11,0.011981039999227505,0,True,43,8,0,12,2,0
8x8_Suguru-1368,Suguru-1368,8x8,64,14,4.571428571428571,11,0.019138724001095397,0,True,49,13,0,4,2,3
8x8_Suguru-1446,Suguru-1446,8x8,64,14,4.571428571428571,12,0.04232185900036711,3,True,126,25,4,27,2,0
8x8_Suguru-1582,Suguru-1582,8x8,64,14,4.571428571428571,8,0.023786098001437495,0,True,43,9,2,8,1,3
8x8_Suguru-101,Suguru-101,8x8,64,14,4.571428571428571,10,0.02415538400236983,0,True,60,14,3,12,3,3
8x8_Suguru-284,Suguru-284,8x8,64,14,4.571428571428571,10,0.04071821099933004,1,True,90,20,4,5,3,0
8x8_Suguru-723,Suguru-723,8x8,64,14,4.571428571428571,7,0.3281423779990291,53,True,668,108,111,100,105,37
8x8_Suguru-832,Suguru-832,8x8,64,14,4.571428571428571,11,0.03372302299976582,1,True,66,18,16,21,5,0
8x8_Suguru-880,Suguru-880,8x8,64,13,4.923076923076923,13,0.015527544001088245,0,True,50,13,6,5,5,0
8x8_Suguru-934,Suguru-934,8x8,64,14,4.571428571428571,11,0.011872031998791499,0,True,47,14,13,10,3,0
8x8_Suguru-940,Suguru-940,8x8,64,14,4.571428571428571,9,0.04181253500064486,5,True,160,23,9,16,18,0
8x8_Suguru-943,Suguru-943,8x8,64,14,4.571428571428571,8,0.046020052999665495,2,True,119,22,8,14,3,3
8x8_Suguru-1033,Suguru-1033,8x8,64,14,4.571428571428571,12,0.03444391800076119,1,True,86,22,5,22,1,2
8x8_Suguru-1037,Suguru-1037,8x8,64,13,4.923076923076923,13,0.03927718400154845,2,True,120,21,27,18,1,3
8x8_Suguru-1252,Suguru-1252,8x8,64,14,4.571428571428571,11,0.03149106400087476,2,True,109,19,21,18,3,3
8x8_Suguru-1390,Suguru-1390,8x8,64,14,4.571428571428571,12,0.06866186399929575,6,True,176,32,32,22,18,4
8x8_Suguru-1494,Suguru-1494,8x8,64,14,4.571428571428571,9,0.07400749500084203,7,True,229,52,13,43,31,9
8x8_Suguru-1540,Suguru-1540,8x8,64,15,4.266666666666667,8,0.04759975100023439,2,True,88,18,12,12,0,3
8x8_Suguru-1546,Suguru-1546,8x8,64,13,4.923076923076923,14,0.04873257399958675,4,True,134,24,10,8,9,6
8x8_Suguru-1547,Suguru-1547,8x8,64,15,4.266666666666667,10,0.0407753129984485,3,True,110,21,2,19,7,0
8x8_Suguru-1569,Suguru-1569,8x8,64,14,4.571428571428571,9,0.03596244300206308,1,True,82,20,2,13,5,3
8x8_Suguru-1584,Suguru-1584,8x8,64,15,4.266666666666667,12,0.025943257001927122,1,True,82,22,10,9,10,0
8x8_Suguru-1586,Suguru-1586,8x8,64,15,4.266666666666667,11,0.11206160700021428,12,True,297,64,150,48,15,2
8x8_Suguru-32,Suguru-32,8x8,64,15,4.266666666666667,10,0.03436945900102728,1,True,86,17,13,15,1,0
8x8_Suguru-137,Suguru-137,8x8,64,14,4.571428571428571,11,0.031160591999650933,0,True,71,13,25,11,9,0
8x8_Suguru-218,Suguru-218,8x8,64,14,4.571428571428571,13,0.07387927799936733,9,True,180,27,15,13,8,4
8x8_Suguru-256,Suguru-256,8x8,64,14,4.571428571428571,12,0.022450954998930683,0,True,103,17,6,10,3,6
8x8_Suguru-361,Suguru-361,8x8,64,15,4.266666666666667,8,0.034861700998590095,1,True,73,23,1,8,0,1
8x8_Suguru-641,Suguru-641,8x8,64,14,4.571428571428571,11,0.033143628999823704,1,True,76,14,11,15,1,0
8x8_Suguru-652,Suguru-652,8x8,64,13,4.923076923076923,10,0.023453961999621242,1,True,95,20,4,16,4,6
8x8_Suguru-708,Suguru-708,8x8,64,14,4.571428571428571,12,0.04144746599922655,2,True,115,28,16,18,11,2
8x8_Suguru-788,Suguru-788,8x8,64,15,4.266666666666667,12,0.03922450000027311,1,True,132,26,22,26,0,1
8x8_Suguru-975,Suguru-975,8x8,64,13,4.923076923076923,12,0.995736915996531,146,True,2668,696,424,356,78,20
8x8_Suguru-1096,Suguru-1096,8x8,64,14,4.571428571428571,11,0.11022460099775344,12,True,323,86,76,57,3,20
8x8_Suguru-1145,Suguru-1145,8x8,64,14,4.571428571428571,12,0.035055756001384,3,True,71,7,5,7,0,0
8x8_Suguru-1204,Suguru-1204,8x8,64,15,4.266666666666667,9,0.022267618998739636,0,True,100,18,7,13,8,0
8x8_Suguru-1221,Suguru-1221,8x8,64,14,4.571428571428571,11,0.05867877100172336,7,True,121,24,23,11,1,0
8x8_Suguru-1264,Suguru-1264,8x8,64,14,4.571428571428571,13,0.01380103900009999,0,True,62,15,8,10,2,3
8x8_Suguru-1275,Suguru-1275,8x8,64,14,4.571428571428571,10,0.03343029500319972,1,True,112,30,4,15,3,20
8x8_Suguru-1288,Suguru-1288,8x8,64,14,4.571428571428571,13,0.019548849999409867,1,True,74,11,2,6,0,0
8x8_Suguru-1323,Suguru-1323,8x8,64,15,4.266666666666667,7,0.018231388999993214,0,True,41,11,1,9,5,2
8x8_Suguru-1342,Suguru-1342,8x8,64,14,4.571428571428571,9,0.12518425599773764,22,True,260,35,16,10,4,3
8x8_Suguru-1357,Suguru-1357,8x8,64,14,4.571428571428571,8,0.08080048099873238,8,True,192,37,20,27,51,2
8x8_Suguru-1472,Suguru-1472,8x8,64,14,4.571428571428571,11,0.048103028999321396,2,True,111,12,7,12,5,2
8x8_Suguru-1517,Suguru-1517,8x8,64,14,4.571428571428571,10,0.034640638001292245,2,True,128,29,0,14,9,0
8x8_Suguru-1575,Suguru-1575,8x8,64,15,4.266666666666667,10,0.030917950000002747,1,True,120,21,11,11,9,0
8x8_Suguru-91,Suguru-91,8x8,64,13,4.923076923076923,9,0.23347329199896194,29,True,504,123,46,116,26,0
8x8_Suguru-106,Suguru-106,8x8,64,15,4.266666666666667,11,0.036892193002131535,1,True,86,16,13,20,1,3
8x8_Suguru-156,Suguru-156,8x8,64,14,4.571428571428571,13,0.030757413001992973,1,True,135,27,4,21,12,7
8x8_Suguru-179,Suguru-179,8x8,64,14,4.571428571428571,12,0.04605196999909822,4,True,92,17,4,11,1,9
8x8_Suguru-235,Suguru-235,8x8,64,14,4.571428571428571,9,0.028612191999854986,2,True,69,23,7,4,12,0
8x8_Suguru-242,Suguru-242,8x8,64,14,4.571428571428571,10,0.029653035999217536,2,True,113,15,14,20,1,0
8x8_Suguru-299,Suguru-299,8x8,64,14,4.571428571428571,12,0.0761910010005522,6,True,197,43,24,16,21,13
8x8_Suguru-478,Suguru-478,8x8,64,14,4.571428571428571,10,0.23961542299730354,30,True,853,153,106,126,71,11
8x8_Suguru-542,Suguru-542,8x8,64,13,4.923076923076923,11,0.0585738970003149,1,True,130,29,16,29,0,0
8x8_Suguru-694,Suguru-694,8x8,64,14,4.571428571428571,9,0.03453512200212572,1,True,86,34,4,16,8,0
8x8_Suguru-835,Suguru-835,8x8,64,14,4.571428571428571,11,0.029229626001324505,0,True,51,10,6,3,1,0
8x8_Suguru-899,Suguru-899,8x8,64,14,4.571428571428571,7,0.09950541499711107,9,True,256,77,20,55,44,41
8x8_Suguru-939,Suguru-939,8x8,64,15,4.266666666666667,11,0.1746199320004962,27,True,537,108,66,62,56,0
8x8_Suguru-1050,Suguru-1050,8x8,64,14,4.571428571428571,7,0.10702842400132795,7,True,170,29,3,14,6,2
8x8_Suguru-1290,Suguru-1290,8x8,64,14,4.571428571428571,14,0.10915634500270244,8,True,189,26,3,28,3,3
8x8_Suguru-1324,Suguru-1324,8x8,64,14,4.571428571428571,9,0.05523660400285735,6,True,162,48,36,41,22,2
8x8_Suguru-1329,Suguru-1329,8x8,64,15,4.266666666666667,8,0.05723139600013383,5,True,105,18,12,15,10,0
8x8_Suguru-1372,Suguru-1372,8x8,64,13,4.923076923076923,12,0.04360526600066805,1,True,97,26,6,16,3,0
8x8_Suguru-1409,Suguru-1409,8x8,64,14,4.571428571428571,13,0.01811182299934444,0,True,52,17,2,6,1,0
8x8_Suguru-1481,Suguru-1481,8x8,64,14,4.571428571428571,13,0.08046076000027824,10,True,342,48,2,38,11,0
8x8_Suguru-1491,Suguru-1491,8x8,64,14,4.571428571428571,10,0.026609690001350828,0,True,66,17,6,10,8,2
8x8_Suguru-1519,Suguru-1519,8x8,64,14,4.571428571428571,10,0.1364007699994545,18,True,310,36,29,21,11,5
8x8_Suguru-1534,Suguru-1534,8x8,64,14,4.571428571428571,14,0.17969414700201014,27,True,531,71,12,25,23,6
8x8_Suguru-1554,Suguru-1554,8x8,64,15,4.266666666666667,9,0.024880114000552567,0,True,91,18,7,18,7,11
8x8_Suguru-1570,Suguru-1570,8x8,64,14,4.571428571428571,8,0.22070553500088863,31,True,622,177,54,110,90,13
8x8_Suguru-10,Suguru-10,8x8,64,14,4.571428571428571,11,0.02793194100013352,2,True,81,14,3,5,3,3
8x8_Suguru-63,Suguru-63,8x8,64,14,4.571428571428571,9,0.041731498000444844,3,True,71,13,5,10,5,0
8x8_Suguru-72,Suguru-72,8x8,64,13,4.923076923076923,14,0.010080971998831956,0,True,40,9,2,4,1,0
8x8_Suguru-188,Suguru-188,8x8,64,15,4.266666666666667,5,0.02768471700255759,1,True,90,31,6,14,13,3
8x8_Suguru-252,Suguru-252,8x8,64,14,4.571428571428571,8,0.06014790799963521,1,True,118,33,23,22,12,0
8x8_Suguru-271,Suguru-271,8x8,64,14,4.571428571428571,10,0.02634844400017755,1,True,56,12,5,5,0,0
8x8_Suguru-352,Suguru-352,8x8,64,13,4.923076923076923,11,0.0389065790004679,0,True,81,19,0,22,3,0
8x8_Suguru-418,Suguru-418,8x8,64,14,4.571428571428571,9,0.01574986100240494,0,True,51,15,6,13,0,1
8x8_Suguru-617,Suguru-617,8x8,64,14,4.571428571428571,14,0.020008264000352938,1,True,82,23,5,9,0,0
8x8_Suguru-626,Suguru-626,8x8,64,15,4.266666666666667,9,0.38824070599730476,55,True,1585,293,268,264,161,19
8x8_Suguru-689,Suguru-689,8x8,64,14,4.571428571428571,8,0.01396780999857583,0,True,51,6,0,6,7,0
8x8_Suguru-782,Suguru-782,8x8,64,14,4.571428571428571,10,0.020351734998257598,0,True,45,13,6,6,1,1
8x8_Suguru-831,Suguru-831,8x8,64,14,4.571428571428571,10,0.00902708499779692,0,True,41,11,0,11,1,0
8x8_Suguru-902,Suguru-902,8x8,64,14,4.571428571428571,14,0.049916030999156646,7,True,149,33,5,14,0,0
8x8_Suguru-968,Suguru-968,8x8,64,15,4.266666666666667,8,0.08779303199844435,13,True,281,43,10,16,2,0
8x8_Suguru-1011,Suguru-1011,8x8,64,15,4.266666666666667,12,0.019002764998731436,0,True,63,11,7,8,1,0
8x8_Suguru-1091,Suguru-1091,8x8,64,15,4.266666666666667,9,0.15571110699966084,19,True,548,118,29,74,98,0
8x8_Suguru-1140,Suguru-1140,8x8,64,14,4.571428571428571,9,0.0115373790031299,0,True,40,14,11,11,1,0
8x8_Suguru-1144,Suguru-1144,8x8,64,15,4.266666666666667,5,0.01696085699950345,0,True,42,12,6,8,1,0
8x8_Suguru-1157,Suguru-1157,8x8,64,14,4.571428571428571,11,0.9803727889993752,163,True,3391,719,252,476,305,63
8x8_Suguru-1187,Suguru-1187,8x8,64,13,4.923076923076923,14,0.021157648003281793,1,True,53,13,0,7,0,0
8x8_Suguru-1263,Suguru-1263,8x8,64,15,4.266666666666667,9,0.016511345998878824,0,True,37,14,0,10,2,0
8x8_Suguru-1278,Suguru-1278,8x8,64,14,4.571428571428571,9,0.07801926799947978,7,True,320,56,39,71,25,5
8x8_Suguru-1283,Suguru-1283,8x8,64,14,4.571428571428571,9,0.022511737999593606,0,True,38,9,3,8,1,0
8x8_Suguru-1293,Suguru-1293,8x8,64,14,4.571428571428571,12,0.06843745299920556,6,True,128,31,44,33,0,0
8x8_Suguru-1312,Suguru-1312,8x8,64,14,4.571428571428571,8,0.011435890002758242,0,True,41,13,0,7,2,3
8x8_Suguru-1330,Suguru-1330,8x8,64,14,4.571428571428571,10,0.06466967400046997,8,True,123,20,55,11,0,0
8x8_Suguru-1339,Suguru-1339,8x8,64,14,4.571428571428571,11,0.011609369001234882,0,True,35,16,4,9,2,0
8x8_Suguru-1532,Suguru-1532,8x8,64,14,4.571428571428571,11,0.13236059799965005,15,True,259,35,14,38,1,11
8x8_Suguru-1561,Suguru-1561,8x8,64,14,4.571428571428571,11,0.034670238997932756,1,True,108,29,3,23,5,1
8x8_Suguru-48,Suguru-48,8x8,64,15,4.266666666666667,10,0.03348697100227582,3,True,77,15,13,5,3,0
8x8_Suguru-69,Suguru-69,8x8,64,14,4.571428571428571,8,0.07470514599845046,8,True,260,24,31,20,18,2
8x8_Suguru-78,Suguru-78,8x8,64,14,4.571428571428571,12,0.028562942999997176,2,True,77,9,0,8,0,0
8x8_Suguru-127,Suguru-127,8x8,64,13,4.923076923076923,13,0.0882958910005982,6,True,201,45,21,38,11,6
8x8_Suguru-145,Suguru-145,8x8,64,13,4.923076923076923,12,0.07171891300095012,9,True,168,29,16,5,16,0
8x8_Suguru-185,Suguru-185,8x8,64,14,4.571428571428571,8,0.025734783997904742,1,True,82,18,22,12,3,0
8x8_Suguru-305,Suguru-305,8x8,64,13,4.923076923076923,15,0.013092747998598497,0,True,45,11,3,11,2,0
8x8_Suguru-392,Suguru-392,8x8,64,14,4.571428571428571,11,0.042177137001999654,4,True,100,27,37,33,9,2
8x8_Suguru-492,Suguru-492,8x8,64,14,4.571428571428571,10,0.22103926499767113,28,True,813,118,122,70,91,9
8x8_Suguru-538,Suguru-538,8x8,64,13,4.923076923076923,12,0.18612878499698127,33,True,369,64,5,12,6,6
8x8_Suguru-635,Suguru-635,8x8,64,14,4.571428571428571,11,0.04861156499828212,5,True,161,23,4,19,6,0
8x8_Suguru-647,Suguru-647,8x8,64,14,4.571428571428571,10,0.904183037000621,142,True,2174,327,343,512,87,29
8x8_Suguru-678,Suguru-678,8x8,64,13,4.923076923076923,12,0.021538870001677424,0,True,74,27,7,10,3,0
8x8_Suguru-706,Suguru-706,8x8,64,14,4.571428571428571,9,0.02958483700058423,2,True,71,10,8,12,2,4
8x8_Suguru-730,Suguru-730,8x8,64,14,4.571428571428571,12,0.033746655000868486,0,True,90,24,10,31,1,0
8x8_Suguru-761,Suguru-761,8x8,64,14,4.571428571428571,8,0.01658886299992446,0,True,68,20,2,19,7,0
8x8_Suguru-796,Suguru-796,8x8,64,14,4.571428571428571,11,0.1276562870007183,15,True,287,52,38,112,49,72
8x8_Suguru-1017,Suguru-1017,8x8,64,13,4.923076923076923,11,0.22743838599853916,33,True,796,141,77,211,58,6
8x8_Suguru-1018,Suguru-1018,8x8,64,14,4.571428571428571,9,0.010870430000068154,0,True,38,15,4,7,0,0
8x8_Suguru-1042,Suguru-1042,8x8,64,13,4.923076923076923,11,0.15112662600222393,15,True,422,54,61,99,35,16
8x8_Suguru-1085,Suguru-1085,8x8,64,14,4.571428571428571,12,0.025428778000787133,1,True,81,18,5,25,2,0
8x8_Suguru-1179,Suguru-1179,8x8,64,14,4.571428571428571,11,0.014911427999322768,0,True,47,17,10,11,3,0
8x8_Suguru-1227,Suguru-1227,8x8,64,14,4.571428571428571,10,0.0624794989998918,6,True,202,44,14,24,11,2
8x8_Suguru-1358,Suguru-1358,8x8,64,15,4.266666666666667,10,0.05530323100174428,3,True,90,28,7,18,3,0
8x8_Suguru-1389,Suguru-1389,8x8,64,15,4.266666666666667,7,0.24930419500014978,33,True,610,117,42,142,182,32
8x8_Suguru-1497,Suguru-1497,8x8,64,14,4.571428571428571,9,0.1527718889992684,23,True,342,92,41,95,45,35
8x8_Suguru-1503,Suguru-1503,8x8,64,15,4.266666666666667,6,0.04323601899886853,2,True,130,21,22,19,10,3
8x8_Suguru-1530,Suguru-1530,8x8,64,14,4.571428571428571,9,0.22708051800145768,35,True,664,106,74,131,94,16
8x8_Suguru-1549,Suguru-1549,8x8,64,14,4.571428571428571,12,0.01805796900225687,0,True,43,15,9,10,2,3
8x8_Suguru-1591,Suguru-1591,8x8,64,15,4.266666666666667,9,0.021814725998410722,0,True,52,16,27,10,0,3
8x8_Suguru-56,Suguru-56,8x8,64,14,4.571428571428571,13,0.0467905730001803,4,True,101,22,0,9,0,0
8x8_Suguru-117,Suguru-117,8x8,64,15,4.266666666666667,9,0.04172637000010582,3,True,135,19,21,17,3,0
8x8_Suguru-131,Suguru-131,8x8,64,15,4.266666666666667,9,0.17147637300149654,26,True,464,87,228,70,47,39
8x8_Suguru-172,Suguru-172,8x8,64,14,4.571428571428571,11,0.022762861000956036,0,True,56,20,30,11,6,5
8x8_Suguru-193,Suguru-193,8x8,64,14,4.571428571428571,10,0.09216987200125004,12,True,235,48,24,47,26,12
8x8_Suguru-211,Suguru-211,8x8,64,14,4.571428571428571,10,0.3799619819983491,65,True,940,216,32,81,42,1
8x8_Suguru-223,Suguru-223,8x8,64,13,4.923076923076923,12,0.03870043400092982,2,True,134,44,14,32,2,3
8x8_Suguru-232,Suguru-232,8x8,64,15,4.266666666666667,11,0.0334051809986704,1,True,92,26,18,18,16,1
8x8_Suguru-275,Suguru-275,8x8,64,14,4.571428571428571,12,0.08361043400145718,9,True,268,52,38,37,26,19
8x8_Suguru-306,Suguru-306,8x8,64,14,4.571428571428571,6,0.05554459999984829,3,True,144,30,17,35,10,3
8x8_Suguru-329,Suguru-329,8x8,64,15,4.266666666666667,8,0.030215298000257462,0,True,70,11,5,15,2,0
8x8_Suguru-346,Suguru-346,8x8,64,14,4.571428571428571,8,0.07579708000048413,12,True,279,71,24,34,23,3
8x8_Suguru-358,Suguru-358,8x8,64,14,4.571428571428571,11,0.017040712002199143,0,True,75,21,0,21,10,0
8x8_Suguru-465,Suguru-465,8x8,64,13,4.923076923076923,11,0.022599126998102292,1,True,52,17,7,10,1,0
8x8_Suguru-527,Suguru-527,8x8,64,15,4.266666666666667,10,0.17981478799993056,32,True,485,72,71,56,29,4
8x8_Suguru-625,Suguru-625,8x8,64,14,4.571428571428571,10,0.20991422400038573,34,True,503,55,58,58,4,4
8x8_Suguru-670,Suguru-670,8x8,64,14,4.571428571428571,7,0.05129081999984919,1,True,119,34,10,20,19,4
8x8_Suguru-716,Suguru-716,8x8,64,15,4.266666666666667,9,0.08649385299941059,12,True,298,57,66,89,29,15
8x8_Suguru-757,Suguru-757,8x8,64,13,4.923076923076923,10,8.337027105000743,1530,True,23953,2960,1798,3887,1612,642
8x8_Suguru-772,Suguru-772,8x8,64,14,4.571428571428571,8,0.28916537199984305,38,True,991,137,81,185,119,21
8x8_Suguru-804,Suguru-804,8x8,64,15,4.266666666666667,7,0.08026939300179947,8,True,276,72,31,53,39,22
8x8_Suguru-857,Suguru-857,8x8,64,14,4.571428571428571,10,0.021204297998338006,0,True,50,16,3,5,9,0
8x8_Suguru-872,Suguru-872,8x8,64,14,4.571428571428571,10,0.02258311900004628,0,True,58,13,0,4,12,0
8x8_Suguru-895,Suguru-895,8x8,64,14,4.571428571428571,13,0.029150562000722857,1,True,59,14,12,8,11,0
8x8_Suguru-964,Suguru-964,8x8,64,15,4.266666666666667,7,0.09245963899957133,11,True,219,19,41,21,15,8
8x8_Suguru-1005,Suguru-1005,8x8,64,14,4.571428571428571,9,0.010800020001624944,0,True,42,11,2,10,1,0
8x8_Suguru-1046,Suguru-1046,8x8,64,13,4.923076923076923,11,0.09159777500099153,7,True,260,68,39,56,14,41
8x8_Suguru-1100,Suguru-1100,8x8,64,16,4.0,7,0.24684396299926448,38,True,1090,124,156,97,0,72
8x8_Suguru-1109,Suguru-1109,8x8,64,14,4.571428571428571,10,0.021833188002347015,0,True,51,15,9,15,3,2
8x8_Suguru-1117,Suguru-1117,8x8,64,14,4.571428571428571,11,0.20241707599780057,30,True,656,109,93,90,55,19
8x8_Suguru-1222,Suguru-1222,8x8,64,14,4.571428571428571,9,0.029100429997924948,0,True,81,15,6,11,1,0
8x8_Suguru-1234,Suguru-1234,8x8,64,14,4.571428571428571,12,0.06074845300099696,7,True,205,23,42,5,0,0
8x8_Suguru-1280,Suguru-1280,8x8,64,15,4.266666666666667,8,0.9229050050016667,161,True,2655,595,287,530,518,356
8x8_Suguru-1299,Suguru-1299,8x8,64,14,4.571428571428571,8,0.3955545050012006,59,True,1295,276,125,190,212,11
8x8_Suguru-1305,Suguru-1305,8x8,64,13,4.923076923076923,11,0.18498045399974217,27,True,524,113,126,69,46,4
8x8_Suguru-1318,Suguru-1318,8x8,64,13,4.923076923076923,13,0.037755053002911154,2,True,129,37,6,22,6,0
8x8_Suguru-1327,Suguru-1327,8x8,64,14,4.571428571428571,10,0.05391887000223505,5,True,135,23,2,18,12,0
8x8_Suguru-1364,Suguru-1364,8x8,64,15,4.266666666666667,8,0.6944483780025621,108,True,3049,543,513,662,277,29
8x8_Suguru-1378,Suguru-1378,8x8,64,14,4.571428571428571,11,0.08122723600172321,8,True,216,43,45,59,20,5
8x8_Suguru-1383,Suguru-1383,8x8,64,14,4.571428571428571,12,0.07528610000008484,8,True,226,39,34,34,9,4
8x8_Suguru-1444,Suguru-1444,8x8,64,15,4.266666666666667,8,0.08852449099867954,9,True,266,24,22,46,6,0
8x8_Suguru-1529,Suguru-1529,8x8,64,13,4.923076923076923,12,0.056893734999903245,8,True,108,24,26,2,0,0
8x8_Suguru-1544,Suguru-1544,8x8,64,14,4.571428571428571,8,0.06449619900013204,8,True,253,51,74,67,11,18
8x8_Suguru-1574,Suguru-1574,8x8,64,13,4.923076923076923,12,0.1402762520010583,21,True,461,74,32,91,42,6
8x8_Suguru-39,Suguru-39,8x8,64,14,4.571428571428571,10,0.06474393000098644,5,True,123,19,12,6,1,5
8x8_Suguru-95,Suguru-95,8x8,64,15,4.266666666666667,11,0.0498507949996565,3,True,124,19,41,13,8,3
8x8_Suguru-170,Suguru-170,8x8,64,14,4.571428571428571,12,0.03449024300061865,1,True,98,29,22,19,6,4
8x8_Suguru-260,Suguru-260,8x8,64,16,4.0,7,0.04352980600015144,2,True,109,21,2,6,0,3
8x8_Suguru-310,Suguru-310,8x8,64,14,4.571428571428571,7,0.05312493000019458,5,True,129,44,21,19,57,4
8x8_Suguru-434,Suguru-434,8x8,64,15,4.266666666666667,7,0.22353790499983006,35,True,652,104,109,114,89,42
8x8_Suguru-499,Suguru-499,8x8,64,14,4.571428571428571,10,0.026788220999151235,0,True,54,22,6,10,0,0
8x8_Suguru-573,Suguru-573,8x8,64,14,4.571428571428571,11,0.06502235800144263,3,True,156,26,3,13,5,1
8x8_Suguru-576,Suguru-576,8x8,64,14,4.571428571428571,11,0.03521493800144526,3,True,65,11,6,8,3,0
8x8_Suguru-602,Suguru-602,8x8,64,14,4.571428571428571,10,0.13986600900170743,20,True,420,95,51,82,25,30
8x8_Suguru-613,Suguru-613,8x8,64,14,4.571428571428571,10,0.010755154999060323,0,True,45,8,9,8,1,0
8x8_Suguru-634,Suguru-634,8x8,64,14,4.571428571428571,9,4.579544238000381,768,True,12766,1951,848,1570,892,214
8x8_Suguru-699,Suguru-699,8x8,64,13,4.923076923076923,12,0.050321629001700785,2,True,92,19,6,14,5,3
8x8_Suguru-753,Suguru-753,8x8,64,14,4.571428571428571,8,0.08415674800198758,9,True,351,54,52,89,37,0
8x8_Suguru-787,Suguru-787,8x8,64,14,4.571428571428571,10,2.520776184999704,494,True,6943,1094,366,747,191,32
8x8_Suguru-793,Suguru-793,8x8,64,14,4.571428571428571,11,0.11018834100104868,12,True,277,59,11,39,38,24
8x8_Suguru-799,Suguru-799,8x8,64,14,4.571428571428571,10,0.01951441200071713,0,True,51,19,8,5,1,2
8x8_Suguru-875,Suguru-875,8x8,64,15,4.266666666666667,6,0.05457663299966953,6,True,187,35,34,30,19,1
8x8_Suguru-950,Suguru-950,8x8,64,13,4.923076923076923,10,0.024591884000983555,0,True,68,11,2,10,4,5
8x8_Suguru-987,Suguru-987,8x8,64,14,4.571428571428571,7,0.029601551999803632,1,True,66,21,25,7,0,0
8x8_Suguru-991,Suguru-991,8x8,64,14,4.571428571428571,12,0.06261255299978075,5,True,180,21,1,25,12,0
8x8_Suguru-1035,Suguru-1035,8x8,64,15,4.266666666666667,8,0.027276197000901448,1,True,90,20,9,17,17,1
8x8_Suguru-1095,Suguru-1095,8x8,64,14,4.571428571428571,11,0.03459089099851553,2,True,82,18,1,4,15,4
8x8_Suguru-1123,Suguru-1123,8x8,64,13,4.923076923076923,11,0.1041477879989543,12,True,281,51,8,55,41,3
8x8_Suguru-1158,Suguru-1158,8x8,64,14,4.571428571428571,14,0.031080818000191357,0,True,79,13,6,11,0,0
8x8_Suguru-1165,Suguru-1165,8x8,64,14,4.571428571428571,12,0.021271359000820667,1,True,54,13,15,9,1,0
8x8_Suguru-1211,Suguru-1211,8x8,64,13,4.923076923076923,12,0.015271814998413902,0,True,90,18,1,16,3,0
8x8_Suguru-1230,Suguru-1230,8x8,64,14,4.571428571428571,10,0.15582357799939928,25,True,535,60,47,51,8,7
8x8_Suguru-1236,Suguru-1236,8x8,64,14,4.571428571428571,10,0.019567404997360427,0,True,33,15,2,6,4,6
8x8_Suguru-1266,Suguru-1266,8x8,64,14,4.571428571428571,9,0.022359589998814045,0,True,89,24,10,22,19,0
8x8_Suguru-1279,Suguru-1279,8x8,64,14,4.571428571428571,11,0.048495915998501005,2,True,82,18,61,6,3,0
8x8_Suguru-1419,Suguru-1419,8x8,64,14,4.571428571428571,10,0.02377839899781975,0,True,64,18,0,7,1,0
